Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,TheStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
731,spx-2013-2018,731,2016-01-05 23:59:59.999989,2013.78,2021.94,2004.17,2016.71,3706620000.0,0.0,TheStrategy,731,735968.9999999999,MACD,731,-6.890627847683845,-4.4134248084633745,CrossOver,731,0.0,CrossDown,731,0.0,ATR,731,25.714467966384472,SMA,731,2058.1136666666666,Broker,731,10242.700000000008,10242.700000000008,BuySell,731,,,Trades,731,,
732,spx-2013-2018,732,2016-01-06 23:59:59.999989,2011.71,2011.71,1979.05,1990.26,4336660000.0,0.0,TheStrategy,732,735969.9999999999,MACD,732,-10.544672387578203,-5.63967432428634,CrossOver,732,0.0,CrossDown,732,0.0,ATR,732,26.56772025449987,SMA,732,2054.8166666666666,Broker,732,10242.700000000008,10242.700000000008,BuySell,732,,,Trades,732,,
733,spx-2013-2018,733,2016-01-07 23:59:59.999989,1985.32,1985.32,1938.83,1943.09,5076590000.0,0.0,TheStrategy,733,735970.9999999999,MACD,733,-17.05020959247986,-7.921781377925044,CrossOver,733,0.0,CrossDown,733,0.0,ATR,733,28.343597379178455,SMA,733,2050.0333333333333,Broker,733,10242.700000000008,10242.700000000008,BuySell,733,,,Trades,733,,
734,spx-2013-2018,734,2016-01-08 23:59:59.999989,1945.97,1960.4,1918.46,1922.03,4664940000.0,0.0,TheStrategy,734,735971.9999999999,MACD,734,-23.63283606820096,-11.063992315980228,CrossOver,734,0.0,CrossDown,734,0.0,ATR,734,29.314768994951425,SMA,734,2044.463,Broker,734,10242.700000000008,10242.700000000008,BuySell,734,,,Trades,734,,
735,spx-2013-2018,735,2016-01-11 23:59:59.999989,1926.12,1935.65,1901.1,1923.67,4607290000.0,0.0,TheStrategy,735,735974.9999999999,MACD,735,-28.39001822361547,-14.529197497507278,CrossOver,735,0.0,CrossDown,735,0.0,ATR,735,29.688714066740623,SMA,735,2038.9563333333333,Broker,735,10242.700000000008,10242.700000000008,BuySell,735,,,Trades,735,,
736,spx-2013-2018,736,2016-01-12 23:59:59.999989,1927.83,1947.38,1914.35,1938.68,4887260000.0,0.0,TheStrategy,736,735975.9999999999,MACD,736,-30.596243351377552,-17.742606668281333,CrossOver,736,0.0,CrossDown,736,0.0,ATR,736,29.927377347687738,SMA,736,2033.9086666666667,Broker,736,10242.700000000008,10242.700000000008,BuySell,736,,,Trades,736,,
737,spx-2013-2018,737,2016-01-13 23:59:59.999989,1940.34,1950.33,1886.41,1890.28,5087030000.0,0.0,TheStrategy,737,735976.9999999999,MACD,737,-35.83706083493621,-21.36149750161231,CrossOver,737,0.0,CrossDown,737,0.0,ATR,737,32.35542182285289,SMA,737,2027.5710000000001,Broker,737,10242.700000000008,10242.700000000008,BuySell,737,,,Trades,737,,
738,spx-2013-2018,738,2016-01-14 23:59:59.999989,1891.68,1934.47,1878.93,1921.84,5241110000.0,0.0,TheStrategy,738,735977.9999999999,MACD,738,-37.01710802763955,-24.492619606817758,CrossOver,738,0.0,CrossDown,738,0.0,ATR,738,34.01146312122054,SMA,738,2021.544666666667,Broker,738,10242.700000000008,10242.700000000008,BuySell,738,,,Trades,738,,
739,spx-2013-2018,739,2016-01-15 23:59:59.999989,1916.68,1916.68,1857.83,1880.33,5468460000.0,0.0,TheStrategy,739,735978.9999999999,MACD,739,-40.83113807288987,-27.760323300032184,CrossOver,739,0.0,CrossDown,739,0.0,ATR,739,36.15421575541907,SMA,739,2014.9053333333334,Broker,739,10242.700000000008,10242.700000000008,BuySell,739,,,Trades,739,,
740,spx-2013-2018,740,2016-01-19 23:59:59.999989,1888.66,1901.44,1864.6,1881.33,4928350000.0,0.0,TheStrategy,740,735982.9999999999,MACD,740,-43.274254056229665,-30.863109451271683,CrossOver,740,0.0,CrossDown,740,0.0,ATR,740,36.203200344317715,SMA,740,2009.2956666666666,Broker,740,10242.700000000008,10242.700000000008,BuySell,740,,,Trades,740,,
741,spx-2013-2018,741,2016-01-20 23:59:59.999989,1876.18,1876.18,1812.29,1859.33,6416070000.0,0.0,TheStrategy,741,735983.9999999999,MACD,741,-46.450208128006125,-33.980529186618575,CrossOver,741,0.0,CrossDown,741,0.0,ATR,741,38.54868603400931,SMA,741,2001.5503333333334,Broker,741,10242.700000000008,10242.700000000008,BuySell,741,,,Trades,741,,
742,spx-2013-2018,742,2016-01-21 23:59:59.999989,1861.46,1889.85,1848.98,1868.99,5078810000.0,0.0,TheStrategy,742,735984.9999999999,MACD,742,-47.638545840902225,-36.712132517475304,CrossOver,742,0.0,CrossDown,742,0.0,ATR,742,38.714494174437206,SMA,742,1994.6143333333334,Broker,742,10242.700000000008,10242.700000000008,BuySell,742,,,Trades,742,,
743,spx-2013-2018,743,2016-01-22 23:59:59.999989,1877.4,1908.85,1877.4,1906.9,4901760000.0,0.0,TheStrategy,743,735985.9999999999,MACD,743,-45.002530706095285,-38.370212155199305,CrossOver,743,0.0,CrossDown,743,0.0,ATR,743,38.796316019120255,SMA,743,1989.3913333333333,Broker,743,10242.700000000008,10242.700000000008,BuySell,743,,,Trades,743,,
744,spx-2013-2018,744,2016-01-25 23:59:59.999989,1906.28,1906.28,1875.97,1877.08,4401380000.0,0.0,TheStrategy,744,735988.9999999999,MACD,744,-44.80323074912599,-39.65681587398464,CrossOver,744,0.0,CrossDown,744,0.0,ATR,744,38.23443630346881,SMA,744,1983.7066666666665,Broker,744,10242.700000000008,10242.700000000008,BuySell,744,,,Trades,744,,
745,spx-2013-2018,745,2016-01-26 23:59:59.999989,1878.79,1906.73,1878.79,1903.63,4357940000.0,0.0,TheStrategy,745,735989.9999999999,MACD,745,-42.01855721304855,-40.129164141797425,CrossOver,745,0.0,CrossDown,745,0.0,ATR,745,37.621262281792475,SMA,745,1978.7533333333333,Broker,745,10242.700000000008,10242.700000000008,BuySell,745,,,Trades,745,,
746,spx-2013-2018,746,2016-01-27 23:59:59.999989,1902.52,1916.99,1872.7,1882.95,4754040000.0,0.0,TheStrategy,746,735990.9999999999,MACD,746,-41.007675585489096,-40.30486643053576,CrossOver,746,0.0,CrossDown,746,0.0,ATR,746,38.097600690235865,SMA,746,1974.4393333333333,Broker,746,10242.700000000008,10242.700000000008,BuySell,746,,,Trades,746,,
747,spx-2013-2018,747,2016-01-28 23:59:59.999989,1885.22,1902.96,1873.65,1893.36,4693010000.0,0.0,TheStrategy,747,735991.9999999999,MACD,747,-38.91792302161207,-40.027477748751025,CrossOver,747,1.0,CrossDown,747,0.0,ATR,747,37.46991492664758,SMA,747,1970.1533333333332,Broker,747,10242.700000000008,10242.700000000008,BuySell,747,,,Trades,747,,
748,spx-2013-2018,748,2016-01-29 23:59:59.999989,1894.0,1940.24,1894.0,1940.24,5497570000.0,0.0,TheStrategy,748,735992.9999999999,MACD,748,-33.09742830037976,-38.641467859076776,CrossOver,748,0.0,CrossDown,748,0.0,ATR,748,38.142063860458485,SMA,748,1966.7143333333333,Broker,748,8348.700000000008,10288.940000000008,BuySell,748,1894.0,,Trades,748,,
749,spx-2013-2018,749,2016-02-01 23:59:59.999989,1936.94,1947.2,1920.3,1939.38,4322530000.0,0.0,TheStrategy,749,735995.9999999999,MACD,749,-28.228636956959463,-36.558901678653314,CrossOver,749,0.0,CrossDown,749,0.0,ATR,749,37.33905929899717,SMA,749,1962.258,Broker,749,8348.700000000008,10288.080000000009,BuySell,749,,,Trades,749,,
750,spx-2013-2018,750,2016-02-02 23:59:59.999989,1935.26,1935.26,1897.29,1903.03,4463190000.0,0.0,TheStrategy,750,735996.9999999999,MACD,750,-26.992078075853215,-34.645536958093295,CrossOver,750,0.0,CrossDown,750,0.0,ATR,750,37.67841220621167,SMA,750,1957.6293333333333,Broker,750,8348.700000000008,10251.730000000009,BuySell,750,,,Trades,750,,
751,spx-2013-2018,751,2016-02-03 23:59:59.999989,1907.07,1918.01,1872.23,1912.53,5172950000.0,0.0,TheStrategy,751,735997.9999999999,MACD,751,-24.9578273504751,-32.707995036569656,CrossOver,751,0.0,CrossDown,751,0.0,ATR,751,38.25709704862512,SMA,751,1954.5286666666666,Broker,751,8348.700000000008,10261.230000000009,BuySell,751,,,Trades,751,,
752,spx-2013-2018,752,2016-02-04 23:59:59.999989,1911.67,1927.35,1900.52,1915.45,5193320000.0,0.0,TheStrategy,752,735998.9999999999,MACD,752,-22.84668701178316,-30.73573343161236,CrossOver,752,0.0,CrossDown,752,0.0,ATR,752,37.44087583086618,SMA,752,1951.0053333333335,Broker,752,8348.700000000008,10264.150000000009,BuySell,752,,,Trades,752,,
753,spx-2013-2018,753,2016-02-05 23:59:59.999989,1913.07,1913.07,1872.65,1880.05,4929940000.0,0.0,TheStrategy,753,735999.9999999999,MACD,753,-23.756230199283436,-29.339832785146577,CrossOver,753,0.0,CrossDown,753,0.0,ATR,753,37.82367041437574,SMA,753,1945.7079999999999,Broker,753,8348.700000000008,10228.750000000007,BuySell,753,,,Trades,753,,
754,spx-2013-2018,754,2016-02-08 23:59:59.999989,1873.25,1873.25,1828.46,1853.44,5636460000.0,0.0,TheStrategy,754,736002.9999999999,MACD,754,-26.32084403337285,-28.736035034791833,CrossOver,754,0.0,CrossDown,754,0.0,ATR,754,38.80697967049176,SMA,754,1938.6796666666667,Broker,754,10221.950000000008,10221.950000000008,BuySell,754,,1873.25,Trades,754,,-20.75
755,spx-2013-2018,755,2016-02-09 23:59:59.999989,1848.46,1868.25,1834.94,1852.21,5183220000.0,0.0,TheStrategy,755,736003.9999999999,MACD,755,-28.12832388591164,-28.614492805015797,CrossOver,755,0.0,CrossDown,755,0.0,ATR,755,38.41433826545663,SMA,755,1931.7203333333334,Broker,755,10221.950000000008,10221.950000000008,BuySell,755,,,Trades,755,,
756,spx-2013-2018,756,2016-02-10 23:59:59.999989,1857.1,1881.6,1850.32,1851.86,4471170000.0,0.0,TheStrategy,756,736004.9999999999,MACD,756,-29.251810107861957,-28.741956265585028,CrossOver,756,-1.0,CrossDown,756,1.0,ATR,756,37.90474267506687,SMA,756,1924.8990000000001,Broker,756,10221.950000000008,10221.950000000008,BuySell,756,,,Trades,756,,
757,spx-2013-2018,757,2016-02-11 23:59:59.999989,1847.0,1847.0,1810.1,1829.08,5500800000.0,0.0,TheStrategy,757,736005.9999999999,MACD,757,-31.615888371693472,-29.31674268680672,CrossOver,757,0.0,CrossDown,757,0.0,ATR,757,38.18011819827638,SMA,757,1916.5896666666667,Broker,757,10221.950000000008,10221.950000000008,BuySell,757,,,Trades,757,,
