Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy2,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
56,spx-1950-2018,56,2009-03-24 23:59:59.999989,820.6,823.65,805.48,806.12,6767980000.0,0.0,MomentumStrategy2,56,733490.9999999999,MACD,56,-2.0364947837242653,12.11008720045567,CrossOver,56,0.0,CrossDown,56,0.0,Broker,56,110016.38383461651,99278.71167115113,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2009-03-25 23:59:59.999989,806.81,826.78,791.37,813.88,7687180000.0,0.0,MomentumStrategy2,57,733491.9999999999,MACD,57,-5.150846067793054,8.657900546805925,CrossOver,57,0.0,CrossDown,57,0.0,Broker,57,110016.38383461651,99175.34699096892,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2009-03-26 23:59:59.999989,814.06,832.98,814.06,832.86,6992960000.0,0.0,MomentumStrategy2,58,733492.9999999999,MACD,58,-9.046239853684028,5.117072466707935,CrossOver,58,0.0,CrossDown,58,0.0,Broker,58,110016.38383461651,98922.52977062632,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2009-03-27 23:59:59.999989,828.68,828.68,813.43,815.94,5600210000.0,0.0,MomentumStrategy2,59,733493.9999999999,MACD,59,-10.645351909824399,1.964587591401468,CrossOver,59,0.0,CrossDown,59,0.0,Broker,59,110016.38383461651,99147.90739803395,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2009-03-30 23:59:59.999989,809.07,809.07,779.81,787.53,5912660000.0,0.0,MomentumStrategy2,60,733496.9999999999,MACD,60,-9.51057814287094,-0.3304455554530137,CrossOver,60,0.0,CrossDown,60,0.0,Broker,60,110016.38383461651,99526.33401710313,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2009-03-31 23:59:59.999989,790.88,810.48,790.88,797.87,6089100000.0,0.0,MomentumStrategy2,61,733497.9999999999,MACD,61,-9.337971024683611,-2.1319506492991334,CrossOver,61,0.0,CrossDown,61,0.0,Broker,61,110016.38383461651,99388.60324479846,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2009-04-01 23:59:59.999989,793.59,813.62,783.32,811.08,6034140000.0,0.0,MomentumStrategy2,62,733498.9999999999,MACD,62,-10.150111077104611,-3.735582734860229,CrossOver,62,0.0,CrossDown,62,0.0,Broker,62,110016.38383461651,99212.64352505527,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2009-04-02 23:59:59.999989,814.53,845.61,814.53,834.38,7542810000.0,0.0,MomentumStrategy2,63,733499.9999999999,MACD,63,-12.529421818151377,-5.494350551518459,CrossOver,63,0.0,CrossDown,63,0.0,Broker,63,110016.38383461651,98902.28308069371,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2009-04-03 23:59:59.999989,835.13,842.5,826.7,842.5,5855640000.0,0.0,MomentumStrategy2,64,733500.9999999999,MACD,64,-14.898518019049448,-7.375184045024658,CrossOver,64,0.0,CrossDown,64,0.0,Broker,64,110016.38383461651,98794.12313184325,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2009-04-06 23:59:59.999989,839.75,839.75,822.79,835.48,6210000000.0,0.0,MomentumStrategy2,65,733503.9999999999,MACD,65,-16.02486384004885,-9.105120004029498,CrossOver,65,0.0,CrossDown,65,0.0,Broker,65,110016.38383461651,98887.63087087407,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2009-04-07 23:59:59.999989,834.12,834.12,814.53,815.55,5155580000.0,0.0,MomentumStrategy2,66,733504.9999999999,MACD,66,-15.134851433822632,-10.311066289988126,CrossOver,66,0.0,CrossDown,66,0.0,Broker,66,110016.38383461651,99153.10227242454,BuySell,66,,,Trades,66,,
67,spx-1950-2018,67,2009-04-08 23:59:59.999989,816.76,828.42,814.84,825.16,5938460000.0,0.0,MomentumStrategy2,67,733505.9999999999,MACD,67,-15.031681013744446,-11.25518923473939,CrossOver,67,0.0,CrossDown,67,0.0,Broker,67,110016.38383461651,99025.09523936383,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2009-04-09 23:59:59.999989,829.29,856.91,829.29,856.56,7600710000.0,0.0,MomentumStrategy2,68,733506.9999999999,MACD,68,-17.284391584751575,-12.461029704741827,CrossOver,68,0.0,CrossDown,68,0.0,Broker,68,110016.38383461651,98606.8412499667,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2009-04-13 23:59:59.999989,855.33,864.31,845.35,858.73,6434890000.0,0.0,MomentumStrategy2,69,733510.9999999999,MACD,69,-19.025468053947975,-13.773917374583057,CrossOver,69,0.0,CrossDown,69,0.0,Broker,69,110016.38383461651,98577.93643604977,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2009-04-14 23:59:59.999989,856.88,856.88,840.25,841.5,7569840000.0,0.0,MomentumStrategy2,70,733511.9999999999,MACD,70,-18.798271919512672,-14.77878828356898,CrossOver,70,0.0,CrossDown,70,0.0,Broker,70,110016.38383461651,98807.44332258838,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2009-04-15 23:59:59.999989,839.44,852.93,835.58,852.06,6241100000.0,0.0,MomentumStrategy2,71,733512.9999999999,MACD,71,-19.24843709145648,-15.672718045146482,CrossOver,71,0.0,CrossDown,71,0.0,Broker,71,110016.38383461651,98666.78210831979,BuySell,71,,,Trades,71,,
72,spx-1950-2018,72,2009-04-16 23:59:59.999989,854.54,870.35,847.04,865.3,6598670000.0,0.0,MomentumStrategy2,72,733513.9999999999,MACD,72,-20.437957529971413,-16.62576594211147,CrossOver,72,0.0,CrossDown,72,0.0,Broker,72,110016.38383461651,98490.42278285425,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2009-04-17 23:59:59.999989,865.18,875.63,860.87,869.6,7352010000.0,0.0,MomentumStrategy2,73,733514.9999999999,MACD,73,-21.4800267335944,-17.596618100408058,CrossOver,73,0.0,CrossDown,73,0.0,Broker,73,110016.38383461651,98433.14596265019,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2009-04-20 23:59:59.999989,868.27,868.27,832.39,832.39,6973960000.0,0.0,MomentumStrategy2,74,733517.9999999999,MACD,74,-19.083357001577156,-17.89396588064188,CrossOver,74,0.0,CrossDown,74,0.0,Broker,74,110016.38383461651,98928.79026027652,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2009-04-21 23:59:59.999989,831.25,850.09,826.83,850.08,7436490000.0,0.0,MomentumStrategy2,75,733518.9999999999,MACD,75,-18.39931824285634,-17.99503635308477,CrossOver,75,0.0,CrossDown,75,0.0,Broker,75,110016.38383461651,98693.15608599516,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2009-04-22 23:59:59.999989,847.26,861.78,840.57,843.55,7327860000.0,0.0,MomentumStrategy2,76,733519.9999999999,MACD,76,-17.132799919153513,-17.82258906629852,CrossOver,76,1.0,CrossDown,76,0.0,Broker,76,110016.38383461651,98780.13693156086,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2009-04-23 23:59:59.999989,844.62,852.87,835.45,851.92,6563100000.0,0.0,MomentumStrategy2,77,733520.9999999999,MACD,77,-16.612960207772176,-17.58066329459325,CrossOver,77,0.0,CrossDown,77,0.0,Broker,77,88753.1998392886,98852.4233589377,BuySell,77,844.6199999999999,,Trades,77,,-1234.1156725364303
78,spx-1950-2018,78,2009-04-24 23:59:59.999989,853.91,871.8,853.91,866.23,7114440000.0,0.0,MomentumStrategy2,78,733521.9999999999,MACD,78,-17.157895360305133,-17.496109707735627,CrossOver,78,0.0,CrossDown,78,0.0,Broker,78,88753.1998392886,99022.06356995068,BuySell,78,,,Trades,78,,
79,spx-1950-2018,79,2009-04-27 23:59:59.999989,862.82,868.83,854.65,857.51,5613460000.0,0.0,MomentumStrategy2,79,733524.9999999999,MACD,79,-16.69369474920927,-17.335626716030355,CrossOver,79,0.0,CrossDown,79,0.0,Broker,79,88753.1998392886,98918.69091865557,BuySell,79,,,Trades,79,,
80,spx-1950-2018,80,2009-04-28 23:59:59.999989,854.48,864.48,847.12,855.16,6328000000.0,0.0,MomentumStrategy2,80,733525.9999999999,MACD,80,-15.952298888672885,-17.05896115055886,CrossOver,80,0.0,CrossDown,80,0.0,Broker,80,88753.1998392886,98890.832463318,BuySell,80,,,Trades,80,,
81,spx-1950-2018,81,2009-04-29 23:59:59.999989,856.85,882.06,856.85,873.64,6101620000.0,0.0,MomentumStrategy2,81,733526.9999999999,MACD,81,-16.66382864023376,-16.979934648493842,CrossOver,81,0.0,CrossDown,81,0.0,Broker,81,88753.1998392886,99109.90661422785,BuySell,81,,,Trades,81,,
82,spx-1950-2018,82,2009-04-30 23:59:59.999989,876.59,888.7,868.51,872.81,6862540000.0,0.0,MomentumStrategy2,82,733527.9999999999,MACD,82,-16.965182962508038,-16.976984311296683,CrossOver,82,0.0,CrossDown,82,0.0,Broker,82,88753.1998392886,99100.06724489585,BuySell,82,,,Trades,82,,
83,spx-1950-2018,83,2009-05-01 23:59:59.999989,872.74,880.48,866.1,877.52,5312170000.0,0.0,MomentumStrategy2,83,733528.9999999999,MACD,83,-17.38367785360606,-17.05832301975856,CrossOver,83,-1.0,CrossDown,83,1.0,Broker,83,88753.1998392886,99155.90270218944,BuySell,83,,,Trades,83,,
84,spx-1950-2018,84,2009-05-04 23:59:59.999989,879.21,907.85,879.21,907.24,7038840000.0,0.0,MomentumStrategy2,84,733531.9999999999,MACD,84,-19.884280086191552,-17.62351443304516,CrossOver,84,0.0,CrossDown,84,0.0,Broker,84,109195.19590102059,98856.51416157305,BuySell,84,,879.21,Trades,84,410.0527532452141,
85,spx-1950-2018,85,2009-05-05 23:59:59.999989,906.1,907.7,897.34,903.8,6882860000.0,0.0,MomentumStrategy2,85,733532.9999999999,MACD,85,-21.34242394264811,-18.36729633496575,CrossOver,85,0.0,CrossDown,85,0.0,Broker,85,109195.19590102059,98895.71554729645,BuySell,85,,,Trades,85,,
86,spx-1950-2018,86,2009-05-06 23:59:59.999989,903.95,920.28,903.95,919.53,8555040000.0,0.0,MomentumStrategy2,86,733533.9999999999,MACD,86,-23.49644065135169,-19.39312519824294,CrossOver,86,0.0,CrossDown,86,0.0,Broker,86,109195.19590102059,98716.4603736252,BuySell,86,,,Trades,86,,
87,spx-1950-2018,87,2009-05-07 23:59:59.999989,919.58,929.58,901.36,907.39,9120100000.0,0.0,MomentumStrategy2,87,733534.9999999999,MACD,87,-23.94786182596158,-20.30407252378667,CrossOver,87,0.0,CrossDown,87,0.0,Broker,87,109195.19590102059,98854.80479882349,BuySell,87,,,Trades,87,,
88,spx-1950-2018,88,2009-05-08 23:59:59.999989,909.03,930.17,909.03,929.23,8163280000.0,0.0,MomentumStrategy2,88,733535.9999999999,MACD,88,-25.770851500360095,-21.39742831910136,CrossOver,88,0.0,CrossDown,88,0.0,Broker,88,109195.19590102059,98605.92158248654,BuySell,88,,,Trades,88,,
89,spx-1950-2018,89,2009-05-11 23:59:59.999989,922.99,922.99,908.68,909.24,6150600000.0,0.0,MomentumStrategy2,89,733538.9999999999,MACD,89,-25.310790971750862,-22.18010084963126,CrossOver,89,0.0,CrossDown,89,0.0,Broker,89,109195.19590102059,98833.7226582455,BuySell,89,,,Trades,89,,
90,spx-1950-2018,90,2009-05-12 23:59:59.999989,910.52,915.57,896.46,908.35,6871750000.0,0.0,MomentumStrategy2,90,733539.9999999999,MACD,90,-24.590905475299223,-22.66226177476485,CrossOver,90,0.0,CrossDown,90,0.0,Broker,90,109195.19590102059,98843.86487722627,BuySell,90,,,Trades,90,,
91,spx-1950-2018,91,2009-05-13 23:59:59.999989,905.4,905.4,882.8,883.92,7091820000.0,0.0,MomentumStrategy2,91,733540.9999999999,MACD,91,-21.797822474087297,-22.48937391462934,CrossOver,91,1.0,CrossDown,91,0.0,Broker,91,109195.19590102059,99122.2630903724,BuySell,91,,,Trades,91,,
92,spx-1950-2018,92,2009-05-14 23:59:59.999989,884.24,898.36,882.52,893.07,6134870000.0,0.0,MomentumStrategy2,92,733541.9999999999,MACD,92,-20.091015877991367,-22.009702307301747,CrossOver,92,0.0,CrossDown,92,0.0,Broker,92,89114.99621271445,99218.51236802262,BuySell,92,884.24,,Trades,92,,-57.3206308688118
93,spx-1950-2018,93,2009-05-15 23:59:59.999989,892.76,896.97,878.94,882.88,5439720000.0,0.0,MomentumStrategy2,93,733542.9999999999,MACD,93,-17.711939304093107,-21.15014970666002,CrossOver,93,0.0,CrossDown,93,0.0,Broker,93,89114.99621271445,99103.23044205648,BuySell,93,,,Trades,93,,
94,spx-1950-2018,94,2009-05-18 23:59:59.999989,886.07,910.0,886.07,909.71,5702150000.0,0.0,MomentumStrategy2,94,733545.9999999999,MACD,94,-17.786429859539112,-20.47740573723584,CrossOver,94,0.0,CrossDown,94,0.0,Broker,94,89114.99621271445,99406.76469855028,BuySell,94,,,Trades,94,,
95,spx-1950-2018,95,2009-05-19 23:59:59.999989,909.67,916.39,905.22,908.13,6616270000.0,0.0,MomentumStrategy2,95,733546.9999999999,MACD,95,-17.516057162415223,-19.88513602227172,CrossOver,95,0.0,CrossDown,95,0.0,Broker,95,89114.99621271445,99388.88977774297,BuySell,95,,,Trades,95,,
96,spx-1950-2018,96,2009-05-20 23:59:59.999989,908.62,924.6,901.37,903.47,8205060000.0,0.0,MomentumStrategy2,96,733547.9999999999,MACD,96,-16.7328756229316,-19.254683942403698,CrossOver,96,0.0,CrossDown,96,0.0,Broker,96,89114.99621271445,99336.17007460241,BuySell,96,,,Trades,96,,
97,spx-1950-2018,97,2009-05-21 23:59:59.999989,900.42,900.42,879.61,888.33,6019840000.0,0.0,MomentumStrategy2,97,733548.9999999999,MACD,97,-14.720834523644726,-18.347914058651902,CrossOver,97,0.0,CrossDown,97,0.0,Broker,97,89114.99621271445,99164.88760560068,BuySell,97,,,Trades,97,,
98,spx-1950-2018,98,2009-05-22 23:59:59.999989,888.68,896.65,883.75,887.0,5155320000.0,0.0,MomentumStrategy2,98,733549.9999999999,MACD,98,-12.870593382908282,-17.25244992350318,CrossOver,98,0.0,CrossDown,98,0.0,Broker,98,89114.99621271445,99149.84099504769,BuySell,98,,,Trades,98,,
99,spx-1950-2018,99,2009-05-26 23:59:59.999989,887.0,911.76,881.46,910.33,5667050000.0,0.0,MomentumStrategy2,99,733553.9999999999,MACD,99,-13.135383447768163,-16.429036628356176,CrossOver,99,0.0,CrossDown,99,0.0,Broker,99,89114.99621271445,99413.77890798099,BuySell,99,,,Trades,99,,
100,spx-1950-2018,100,2009-05-27 23:59:59.999989,909.95,913.84,891.87,893.06,5698800000.0,0.0,MomentumStrategy2,100,733554.9999999999,MACD,100,-11.815485254165424,-15.506326353518027,CrossOver,100,0.0,CrossDown,100,0.0,Broker,100,89114.99621271445,99218.39923561245,BuySell,100,,,Trades,100,,
101,spx-1950-2018,101,2009-05-28 23:59:59.999989,892.96,909.45,887.6,906.83,5738980000.0,0.0,MomentumStrategy2,101,733555.9999999999,MACD,101,-11.745189116679853,-14.754098906150393,CrossOver,101,0.0,CrossDown,101,0.0,Broker,101,89114.99621271445,99374.1825644205,BuySell,101,,,Trades,101,,
102,spx-1950-2018,102,2009-05-29 23:59:59.999989,907.02,920.02,903.56,919.14,6050420000.0,0.0,MomentumStrategy2,102,733556.9999999999,MACD,102,-12.538259788260348,-14.310931082572385,CrossOver,102,0.0,CrossDown,102,0.0,Broker,102,89114.99621271445,99513.44856134329,BuySell,102,,,Trades,102,,
103,spx-1950-2018,103,2009-06-01 23:59:59.999989,923.26,947.77,923.26,942.87,6370440000.0,0.0,MomentumStrategy2,103,733559.9999999999,MACD,103,-14.909716755586942,-14.430688217175296,CrossOver,103,-1.0,CrossDown,103,1.0,Broker,103,89114.99621271445,99781.9117706835,BuySell,103,,,Trades,103,,
104,spx-1950-2018,104,2009-06-02 23:59:59.999989,942.87,949.38,938.46,944.74,5987340000.0,0.0,MomentumStrategy2,104,733560.9999999999,MACD,104,-16.746958348157932,-14.893942243371825,CrossOver,104,0.0,CrossDown,104,0.0,Broker,104,109781.9117706835,99762.07870780102,BuySell,104,,942.8699999999999,Trades,104,663.2953208435152,
105,spx-1950-2018,105,2009-06-03 23:59:59.999989,942.51,942.51,923.85,931.76,5323770000.0,0.0,MomentumStrategy2,105,733561.9999999999,MACD,105,-16.960102520706187,-15.307174298838698,CrossOver,105,0.0,CrossDown,105,0.0,Broker,105,109781.9117706835,99899.74349722055,BuySell,105,,,Trades,105,,
106,spx-1950-2018,106,2009-06-04 23:59:59.999989,932.49,942.47,929.32,942.46,5352890000.0,0.0,MomentumStrategy2,106,733562.9999999999,MACD,106,-17.78737955024428,-15.803215349119816,CrossOver,106,0.0,CrossDown,106,0.0,Broker,106,109781.9117706835,99786.26019623526,BuySell,106,,,Trades,106,,
107,spx-1950-2018,107,2009-06-05 23:59:59.999989,945.67,951.69,934.13,940.09,5277910000.0,0.0,MomentumStrategy2,107,733563.9999999999,MACD,107,-18.043766059993573,-16.25132549129457,CrossOver,107,0.0,CrossDown,107,0.0,Broker,107,109781.9117706835,99811.39621710771,BuySell,107,,,Trades,107,,
108,spx-1950-2018,108,2009-06-08 23:59:59.999989,938.12,946.33,926.44,939.14,4483430000.0,0.0,MomentumStrategy2,108,733566.9999999999,MACD,108,-17.963228242161904,-16.59370604146804,CrossOver,108,0.0,CrossDown,108,0.0,Broker,108,109781.9117706835,99821.47183728864,BuySell,108,,,Trades,108,,
109,spx-1950-2018,109,2009-06-09 23:59:59.999989,940.35,946.92,936.15,942.43,4439950000.0,0.0,MomentumStrategy2,109,733567.9999999999,MACD,109,-17.95786980093021,-16.866538793360473,CrossOver,109,0.0,CrossDown,109,0.0,Broker,109,109781.9117706835,99786.57837371467,BuySell,109,,,Trades,109,,
110,spx-1950-2018,110,2009-06-10 23:59:59.999989,942.73,949.77,927.97,939.15,5379420000.0,0.0,MomentumStrategy2,110,733568.9999999999,MACD,110,-17.487371081436095,-16.990705250975598,CrossOver,110,0.0,CrossDown,110,0.0,Broker,110,109781.9117706835,99821.36577812885,BuySell,110,,,Trades,110,,
111,spx-1950-2018,111,2009-06-11 23:59:59.999989,939.04,956.23,939.04,944.89,5500840000.0,0.0,MomentumStrategy2,111,733569.9999999999,MACD,111,-17.37735218631758,-17.068034638043997,CrossOver,111,0.0,CrossDown,111,0.0,Broker,111,109781.9117706835,99760.48782040403,BuySell,111,,,Trades,111,,
112,spx-1950-2018,112,2009-06-12 23:59:59.999989,943.44,946.3,935.66,946.21,4528120000.0,0.0,MomentumStrategy2,112,733570.9999999999,MACD,112,-17.198421688018698,-17.094112048038937,CrossOver,112,0.0,CrossDown,112,0.0,Broker,112,109781.9117706835,99746.48801131052,BuySell,112,,,Trades,112,,
113,spx-1950-2018,113,2009-06-15 23:59:59.999989,942.45,942.45,919.65,923.72,4697880000.0,0.0,MomentumStrategy2,113,733573.9999999999,MACD,113,-15.068166492052228,-16.688922936841596,CrossOver,113,1.0,CrossDown,113,0.0,Broker,113,109781.9117706835,99985.01506169922,BuySell,113,,,Trades,113,,
114,spx-1950-2018,114,2009-06-16 23:59:59.999989,925.6,928.0,911.6,911.97,4951200000.0,0.0,MomentumStrategy2,114,733574.9999999999,MACD,114,-12.290124199006641,-15.809163189274607,CrossOver,114,0.0,CrossDown,114,0.0,Broker,114,89944.7234518901,99817.52040334724,BuySell,114,925.5999999999999,,Trades,114,183.164168973452,
115,spx-1950-2018,115,2009-06-17 23:59:59.999989,911.89,918.44,903.78,910.71,5523650000.0,0.0,MomentumStrategy2,115,733575.9999999999,MACD,115,-9.873024120990635,-14.621935375617813,CrossOver,115,0.0,CrossDown,115,0.0,Broker,115,89944.7234518901,99803.87990622691,BuySell,115,,,Trades,115,,
116,spx-1950-2018,116,2009-06-18 23:59:59.999989,910.86,921.93,907.94,918.37,4684010000.0,0.0,MomentumStrategy2,116,733576.9999999999,MACD,116,-8.477825779286036,-13.393113456351458,CrossOver,116,0.0,CrossDown,116,0.0,Broker,116,89944.7234518901,99886.80546808548,BuySell,116,,,Trades,116,,
117,spx-1950-2018,117,2009-06-19 23:59:59.999989,919.96,927.09,915.8,921.23,5713390000.0,0.0,MomentumStrategy2,117,733577.9999999999,MACD,117,-7.516256414368854,-12.217742047954937,CrossOver,117,0.0,CrossDown,117,0.0,Broker,117,89944.7234518901,99917.76723139037,BuySell,117,,,Trades,117,,
118,spx-1950-2018,118,2009-06-22 23:59:59.999989,918.13,918.13,893.04,893.04,4903940000.0,0.0,MomentumStrategy2,118,733580.9999999999,MACD,118,-4.428459830295537,-10.659885604423058,CrossOver,118,0.0,CrossDown,118,0.0,Broker,118,89944.7234518901,99612.58817280119,BuySell,118,,,Trades,118,,
119,spx-1950-2018,119,2009-06-23 23:59:59.999989,893.46,898.69,888.86,895.1,5071020000.0,0.0,MomentumStrategy2,119,733581.9999999999,MACD,119,-2.123109688012619,-8.95253042114097,CrossOver,119,0.0,CrossDown,119,0.0,Broker,119,89944.7234518901,99634.88930301381,BuySell,119,,,Trades,119,,
120,spx-1950-2018,120,2009-06-24 23:59:59.999989,896.31,910.85,896.31,900.94,4636720000.0,0.0,MomentumStrategy2,120,733582.9999999999,MACD,120,-0.7585976427708374,-7.313743865466944,CrossOver,120,0.0,CrossDown,120,0.0,Broker,120,89944.7234518901,99698.11192458744,BuySell,120,,,Trades,120,,
121,spx-1950-2018,121,2009-06-25 23:59:59.999989,899.45,921.42,896.27,920.26,4911240000.0,0.0,MomentumStrategy2,121,733583.9999999999,MACD,121,-1.222087092877473,-6.09541251094905,CrossOver,121,0.0,CrossDown,121,0.0,Broker,121,89944.7234518901,99907.26621376598,BuySell,121,,,Trades,121,,
122,spx-1950-2018,122,2009-06-26 23:59:59.999989,918.84,922.0,913.03,918.9,6076660000.0,0.0,MomentumStrategy2,122,733584.9999999999,MACD,122,-1.4628029060050949,-5.168890589960259,CrossOver,122,0.0,CrossDown,122,0.0,Broker,122,89944.7234518901,99892.54313750911,BuySell,122,,,Trades,122,,
123,spx-1950-2018,123,2009-06-29 23:59:59.999989,919.86,927.99,916.18,927.23,4211760000.0,0.0,MomentumStrategy2,123,733587.9999999999,MACD,123,-2.299229222204758,-4.5949583164091585,CrossOver,123,0.0,CrossDown,123,0.0,Broker,123,89944.7234518901,99982.72197958246,BuySell,123,,,Trades,123,,
124,spx-1950-2018,124,2009-06-30 23:59:59.999989,927.15,930.01,912.86,919.32,4627570000.0,0.0,MomentumStrategy2,124,733588.9999999999,MACD,124,-2.2973497921936996,-4.1354366115660675,CrossOver,124,0.0,CrossDown,124,0.0,Broker,124,89944.7234518901,99897.08996988257,BuySell,124,,,Trades,124,,
125,spx-1950-2018,125,2009-07-01 23:59:59.999989,920.82,931.92,920.82,923.33,3919400000.0,0.0,MomentumStrategy2,125,733589.9999999999,MACD,125,-2.5895827197667813,-3.8262658332062105,CrossOver,125,0.0,CrossDown,125,0.0,Broker,125,89944.7234518901,99940.50139325761,BuySell,125,,,Trades,125,,
126,spx-1950-2018,126,2009-07-02 23:59:59.999989,921.24,921.24,896.42,896.42,3931000000.0,0.0,MomentumStrategy2,126,733590.9999999999,MACD,126,-0.6423625608025532,-3.189485178725479,CrossOver,126,0.0,CrossDown,126,0.0,Broker,126,89944.7234518901,99649.17934761607,BuySell,126,,,Trades,126,,
127,spx-1950-2018,127,2009-07-06 23:59:59.999989,894.27,898.72,886.36,898.72,4712580000.0,0.0,MomentumStrategy2,127,733594.9999999999,MACD,127,0.7070818664293483,-2.410171769694514,CrossOver,127,0.0,CrossDown,127,0.0,Broker,127,89944.7234518901,99674.07866775637,BuySell,127,,,Trades,127,,
128,spx-1950-2018,128,2009-07-07 23:59:59.999989,898.6,898.6,879.93,881.03,4673300000.0,0.0,MomentumStrategy2,128,733595.9999999999,MACD,128,3.167449074472188,-1.2946476008611736,CrossOver,128,0.0,CrossDown,128,0.0,Broker,128,89944.7234518901,99482.57041850335,BuySell,128,,,Trades,128,,
129,spx-1950-2018,129,2009-07-08 23:59:59.999989,881.9,886.8,869.32,879.56,5721780000.0,0.0,MomentumStrategy2,129,733596.9999999999,MACD,129,5.17625587194766,-0.00046690629940693285,CrossOver,129,0.0,CrossDown,129,0.0,Broker,129,89944.7234518901,99466.6565051963,BuySell,129,,,Trades,129,,
130,spx-1950-2018,130,2009-07-09 23:59:59.999989,881.28,887.86,878.45,882.68,4347170000.0,0.0,MomentumStrategy2,130,733597.9999999999,MACD,130,6.442229791656928,1.28807243329186,CrossOver,130,0.0,CrossDown,130,0.0,Broker,130,89944.7234518901,99500.43297425618,BuySell,130,,,Trades,130,,
131,spx-1950-2018,131,2009-07-10 23:59:59.999989,880.03,883.57,872.81,879.13,3912080000.0,0.0,MomentumStrategy2,131,733598.9999999999,MACD,131,7.643864859330506,2.5592309184995896,CrossOver,131,0.0,CrossDown,131,0.0,Broker,131,89944.7234518901,99462.00141490919,BuySell,131,,,Trades,131,,
132,spx-1950-2018,132,2009-07-13 23:59:59.999989,879.57,901.05,875.32,901.05,4499440000.0,0.0,MomentumStrategy2,132,733601.9999999999,MACD,132,6.749603275777531,3.397305389955178,CrossOver,132,0.0,CrossDown,132,0.0,Broker,132,89944.7234518901,99699.30276163763,BuySell,132,,,Trades,132,,
133,spx-1950-2018,133,2009-07-14 23:59:59.999989,900.77,905.84,896.5,905.84,4149030000.0,0.0,MomentumStrategy2,133,733602.9999999999,MACD,133,5.58994416301357,3.835833144566857,CrossOver,133,0.0,CrossDown,133,0.0,Broker,133,89944.7234518901,99751.15830227766,BuySell,133,,,Trades,133,,
134,spx-1950-2018,134,2009-07-15 23:59:59.999989,910.15,933.95,910.15,932.68,5238830000.0,0.0,MomentumStrategy2,134,733603.9999999999,MACD,134,2.476593642608691,3.563985244175224,CrossOver,134,-1.0,CrossDown,134,1.0,Broker,134,89944.7234518901,100041.72254252362,BuySell,134,,,Trades,134,,
135,spx-1950-2018,135,2009-07-16 23:59:59.999989,930.17,943.96,927.45,940.74,4898640000.0,0.0,MomentumStrategy2,135,733604.9999999999,MACD,135,-0.6338273479377676,2.724422725752626,CrossOver,135,0.0,CrossDown,135,0.0,Broker,135,109987.638110867,99901.22047566522,BuySell,135,,930.17,Trades,135,49.47386653964335,
136,spx-1950-2018,136,2009-07-17 23:59:59.999989,940.56,941.89,934.65,940.38,5141380000.0,0.0,MomentumStrategy2,136,733605.9999999999,MACD,136,-3.0348258180475796,1.572573016992585,CrossOver,136,0.0,CrossDown,136,0.0,Broker,136,109987.638110867,99905.08032041369,BuySell,136,,,Trades,136,,
137,spx-1950-2018,137,2009-07-20 23:59:59.999989,942.07,951.62,940.99,951.13,4853150000.0,0.0,MomentumStrategy2,137,733608.9999999999,MACD,137,-5.738914923483435,0.11027542889738107,CrossOver,137,0.0,CrossDown,137,0.0,Broker,137,109987.638110867,99789.82106750808,BuySell,137,,,Trades,137,,
138,spx-1950-2018,138,2009-07-21 23:59:59.999989,951.97,956.53,943.22,954.58,5309300000.0,0.0,MomentumStrategy2,138,733609.9999999999,MACD,138,-8.067316189298026,-1.5252428947417003,CrossOver,138,0.0,CrossDown,138,0.0,Broker,138,109987.638110867,99752.8308886686,BuySell,138,,,Trades,138,,
139,spx-1950-2018,139,2009-07-22 23:59:59.999989,953.4,959.83,947.75,954.07,4634100000.0,0.0,MomentumStrategy2,139,733610.9999999999,MACD,139,-9.758943207365974,-3.171982957266555,CrossOver,139,0.0,CrossDown,139,0.0,Broker,139,109987.638110867,99758.29900206227,BuySell,139,,,Trades,139,,
