Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI_Oversold,len,oversold,RSI_Overbought,len,overbought,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1321,10dORHV,1321,2015-04-24 00:00:00,,,,38.4,,,stockpx,1321,2015-04-24 00:00:00,,,,47.92,,,HVStrategy,1321,735712.0,RSI_Oversold,1321,0.0,RSI_Overbought,1321,,Broker,1321,100021.80174000004,100021.80174000004,BuySell,1321,,,BuySell,1321,,,DataTrades,1321,,
1322,10dORHV,1322,2015-04-27 00:00:00,,,,38.64,,,stockpx,1322,2015-04-27 00:00:00,,,,47.91,,,HVStrategy,1322,735715.0,RSI_Oversold,1322,0.0,RSI_Overbought,1322,,Broker,1322,100021.80174000004,100021.80174000004,BuySell,1322,,,BuySell,1322,,,DataTrades,1322,,
1323,10dORHV,1323,2015-04-28 00:00:00,,,,40.23,,,stockpx,1323,2015-04-28 00:00:00,,,,49.09,,,HVStrategy,1323,735716.0,RSI_Oversold,1323,0.0,RSI_Overbought,1323,,Broker,1323,100021.80174000004,100021.80174000004,BuySell,1323,,,BuySell,1323,,,DataTrades,1323,,
1324,10dORHV,1324,2015-04-29 00:00:00,,,,40.5,,,stockpx,1324,2015-04-29 00:00:00,,,,49.04,,,HVStrategy,1324,735717.0,RSI_Oversold,1324,0.0,RSI_Overbought,1324,,Broker,1324,100021.80174000004,100021.80174000004,BuySell,1324,,,BuySell,1324,,,DataTrades,1324,,
1325,10dORHV,1325,2015-04-30 00:00:00,,,,40.8,,,stockpx,1325,2015-04-30 00:00:00,,,,48.81,,,HVStrategy,1325,735718.0,RSI_Oversold,1325,0.0,RSI_Overbought,1325,,Broker,1325,100021.80174000004,100021.80174000004,BuySell,1325,,,BuySell,1325,,,DataTrades,1325,,
1326,10dORHV,1326,2015-05-01 00:00:00,,,,40.33,,,stockpx,1326,2015-05-01 00:00:00,,,,48.51,,,HVStrategy,1326,735719.0,RSI_Oversold,1326,0.0,RSI_Overbought,1326,,Broker,1326,100021.80174000004,100021.80174000004,BuySell,1326,,,BuySell,1326,,,DataTrades,1326,,
1327,10dORHV,1327,2015-05-04 00:00:00,,,,38.64,,,stockpx,1327,2015-05-04 00:00:00,,,,48.35,,,HVStrategy,1327,735722.0,RSI_Oversold,1327,0.0,RSI_Overbought,1327,,Broker,1327,100021.80174000004,100021.80174000004,BuySell,1327,,,BuySell,1327,,,DataTrades,1327,,
1328,10dORHV,1328,2015-05-05 00:00:00,,,,38.49,,,stockpx,1328,2015-05-05 00:00:00,,,,47.85,,,HVStrategy,1328,735723.0,RSI_Oversold,1328,0.0,RSI_Overbought,1328,,Broker,1328,100021.80174000004,100021.80174000004,BuySell,1328,,,BuySell,1328,,,DataTrades,1328,,
1329,10dORHV,1329,2015-05-06 00:00:00,,,,40.66,,,stockpx,1329,2015-05-06 00:00:00,,,,46.09,,,HVStrategy,1329,735724.0,RSI_Oversold,1329,0.0,RSI_Overbought,1329,,Broker,1329,100021.80174000004,100021.80174000004,BuySell,1329,,,BuySell,1329,,,DataTrades,1329,,
1330,10dORHV,1330,2015-05-07 00:00:00,,,,40.75,,,stockpx,1330,2015-05-07 00:00:00,,,,46.79,,,HVStrategy,1330,735725.0,RSI_Oversold,1330,0.0,RSI_Overbought,1330,,Broker,1330,100021.80174000004,100021.80174000004,BuySell,1330,,,BuySell,1330,,,DataTrades,1330,,
1331,10dORHV,1331,2015-05-08 00:00:00,,,,26.0,,,stockpx,1331,2015-05-08 00:00:00,,,,47.78,,,HVStrategy,1331,735726.0,RSI_Oversold,1331,0.0,RSI_Overbought,1331,,Broker,1331,100021.80174000004,100021.80174000004,BuySell,1331,,,BuySell,1331,,,DataTrades,1331,,
1332,10dORHV,1332,2015-05-11 00:00:00,,,,25.08,,,stockpx,1332,2015-05-11 00:00:00,,,,47.43,,,HVStrategy,1332,735729.0,RSI_Oversold,1332,0.0,RSI_Overbought,1332,,Broker,1332,100021.80174000004,100021.80174000004,BuySell,1332,,,BuySell,1332,,,DataTrades,1332,,
1333,10dORHV,1333,2015-05-12 00:00:00,,,,24.51,,,stockpx,1333,2015-05-12 00:00:00,,,,47.49,,,HVStrategy,1333,735730.0,RSI_Oversold,1333,0.0,RSI_Overbought,1333,,Broker,1333,100021.80174000004,100021.80174000004,BuySell,1333,,,BuySell,1333,,,DataTrades,1333,,
1334,10dORHV,1334,2015-05-13 00:00:00,,,,25.8,,,stockpx,1334,2015-05-13 00:00:00,,,,47.62,,,HVStrategy,1334,735731.0,RSI_Oversold,1334,0.0,RSI_Overbought,1334,,Broker,1334,100021.80174000004,100021.80174000004,BuySell,1334,,,BuySell,1334,,,DataTrades,1334,,
1335,10dORHV,1335,2015-05-14 00:00:00,,,,25.89,,,stockpx,1335,2015-05-14 00:00:00,,,,48.63,,,HVStrategy,1335,735732.0,RSI_Oversold,1335,0.0,RSI_Overbought,1335,,Broker,1335,100021.80174000004,100021.80174000004,BuySell,1335,,,BuySell,1335,,,DataTrades,1335,,
1336,10dORHV,1336,2015-05-15 00:00:00,,,,26.58,,,stockpx,1336,2015-05-15 00:00:00,,,,48.08,,,HVStrategy,1336,735733.0,RSI_Oversold,1336,0.0,RSI_Overbought,1336,,Broker,1336,100021.80174000004,100021.80174000004,BuySell,1336,,,BuySell,1336,,,DataTrades,1336,,
1337,10dORHV,1337,2015-05-18 00:00:00,,,,26.55,,,stockpx,1337,2015-05-18 00:00:00,,,,48.15,,,HVStrategy,1337,735736.0,RSI_Oversold,1337,0.0,RSI_Overbought,1337,,Broker,1337,100021.80174000004,100021.80174000004,BuySell,1337,,,BuySell,1337,,,DataTrades,1337,,
1338,10dORHV,1338,2015-05-19 00:00:00,,,,26.22,,,stockpx,1338,2015-05-19 00:00:00,,,,47.47,,,HVStrategy,1338,735737.0,RSI_Oversold,1338,0.0,RSI_Overbought,1338,,Broker,1338,100021.80174000004,100021.80174000004,BuySell,1338,,,BuySell,1338,,,DataTrades,1338,,
1339,10dORHV,1339,2015-05-20 00:00:00,,,,22.54,,,stockpx,1339,2015-05-20 00:00:00,,,,47.54,,,HVStrategy,1339,735738.0,RSI_Oversold,1339,0.0,RSI_Overbought,1339,,Broker,1339,100021.80174000004,100021.80174000004,BuySell,1339,,,BuySell,1339,,,DataTrades,1339,,
1340,10dORHV,1340,2015-05-21 00:00:00,,,,22.54,,,stockpx,1340,2015-05-21 00:00:00,,,,47.47,,,HVStrategy,1340,735739.0,RSI_Oversold,1340,0.0,RSI_Overbought,1340,,Broker,1340,100021.80174000004,100021.80174000004,BuySell,1340,,,BuySell,1340,,,DataTrades,1340,,
1341,10dORHV,1341,2015-05-22 00:00:00,,,,19.98,,,stockpx,1341,2015-05-22 00:00:00,,,,47.07,,,HVStrategy,1341,735740.0,RSI_Oversold,1341,0.0,RSI_Overbought,1341,,Broker,1341,100021.80174000004,100021.80174000004,BuySell,1341,,,BuySell,1341,,,DataTrades,1341,,
1342,10dORHV,1342,2015-05-26 00:00:00,,,,20.13,,,stockpx,1342,2015-05-26 00:00:00,,,,46.35,,,HVStrategy,1342,735744.0,RSI_Oversold,1342,0.0,RSI_Overbought,1342,,Broker,1342,100021.80174000004,100021.80174000004,BuySell,1342,,,BuySell,1342,,,DataTrades,1342,,
1343,10dORHV,1343,2015-05-27 00:00:00,,,,19.4,,,stockpx,1343,2015-05-27 00:00:00,,,,47.7,,,HVStrategy,1343,735745.0,RSI_Oversold,1343,0.0,RSI_Overbought,1343,,Broker,1343,100021.80174000004,100021.80174000004,BuySell,1343,,,BuySell,1343,,,DataTrades,1343,,
1344,10dORHV,1344,2015-05-28 00:00:00,,,,16.19,,,stockpx,1344,2015-05-28 00:00:00,,,,47.47,,,HVStrategy,1344,735746.0,RSI_Oversold,1344,0.0,RSI_Overbought,1344,,Broker,1344,100021.80174000004,100021.80174000004,BuySell,1344,,,BuySell,1344,,,DataTrades,1344,,
1345,10dORHV,1345,2015-05-29 00:00:00,,,,15.17,,,stockpx,1345,2015-05-29 00:00:00,,,,47.01,,,HVStrategy,1345,735747.0,RSI_Oversold,1345,0.0,RSI_Overbought,1345,,Broker,1345,100021.80174000004,100021.80174000004,BuySell,1345,,,BuySell,1345,,,DataTrades,1345,,
1346,10dORHV,1346,2015-06-01 00:00:00,,,,15.71,,,stockpx,1346,2015-06-01 00:00:00,,,,47.51,,,HVStrategy,1346,735750.0,RSI_Oversold,1346,0.0,RSI_Overbought,1346,,Broker,1346,100021.80174000004,100021.80174000004,BuySell,1346,,,BuySell,1346,,,DataTrades,1346,,
1347,10dORHV,1347,2015-06-02 00:00:00,,,,15.65,,,stockpx,1347,2015-06-02 00:00:00,,,,47.02,,,HVStrategy,1347,735751.0,RSI_Oversold,1347,0.0,RSI_Overbought,1347,,Broker,1347,100021.80174000004,100021.80174000004,BuySell,1347,,,BuySell,1347,,,DataTrades,1347,,
1348,10dORHV,1348,2015-06-03 00:00:00,,,,18.68,,,stockpx,1348,2015-06-03 00:00:00,,,,46.92,,,HVStrategy,1348,735752.0,RSI_Oversold,1348,0.0,RSI_Overbought,1348,,Broker,1348,100021.80174000004,100021.80174000004,BuySell,1348,,,BuySell,1348,,,DataTrades,1348,,
1349,10dORHV,1349,2015-06-04 00:00:00,,,,19.05,,,stockpx,1349,2015-06-04 00:00:00,,,,46.28,,,HVStrategy,1349,735753.0,RSI_Oversold,1349,0.0,RSI_Overbought,1349,,Broker,1349,100021.80174000004,100021.80174000004,BuySell,1349,,,BuySell,1349,,,DataTrades,1349,,
1350,10dORHV,1350,2015-06-05 00:00:00,,,,18.4,,,stockpx,1350,2015-06-05 00:00:00,,,,46.22,,,HVStrategy,1350,735754.0,RSI_Oversold,1350,0.0,RSI_Overbought,1350,,Broker,1350,100021.80174000004,100021.80174000004,BuySell,1350,,,BuySell,1350,,,DataTrades,1350,,
1351,10dORHV,1351,2015-06-08 00:00:00,,,,19.28,,,stockpx,1351,2015-06-08 00:00:00,,,,45.94,,,HVStrategy,1351,735757.0,RSI_Oversold,1351,0.0,RSI_Overbought,1351,,Broker,1351,100021.80174000004,100021.80174000004,BuySell,1351,,,BuySell,1351,,,DataTrades,1351,,
1352,10dORHV,1352,2015-06-09 00:00:00,,,,18.86,,,stockpx,1352,2015-06-09 00:00:00,,,,45.67,,,HVStrategy,1352,735758.0,RSI_Oversold,1352,0.0,RSI_Overbought,1352,,Broker,1352,100021.80174000004,100021.80174000004,BuySell,1352,,,BuySell,1352,,,DataTrades,1352,,
1353,10dORHV,1353,2015-06-10 00:00:00,,,,18.36,,,stockpx,1353,2015-06-10 00:00:00,,,,46.71,,,HVStrategy,1353,735759.0,RSI_Oversold,1353,0.0,RSI_Overbought,1353,,Broker,1353,100021.80174000004,100021.80174000004,BuySell,1353,,,BuySell,1353,,,DataTrades,1353,,
1354,10dORHV,1354,2015-06-11 00:00:00,,,,19.28,,,stockpx,1354,2015-06-11 00:00:00,,,,46.46,,,HVStrategy,1354,735760.0,RSI_Oversold,1354,0.0,RSI_Overbought,1354,,Broker,1354,100021.80174000004,100021.80174000004,BuySell,1354,,,BuySell,1354,,,DataTrades,1354,,
1355,10dORHV,1355,2015-06-12 00:00:00,,,,18.9,,,stockpx,1355,2015-06-12 00:00:00,,,,46.08,,,HVStrategy,1355,735761.0,RSI_Oversold,1355,0.0,RSI_Overbought,1355,,Broker,1355,100021.80174000004,100021.80174000004,BuySell,1355,,,BuySell,1355,,,DataTrades,1355,,
1356,10dORHV,1356,2015-06-15 00:00:00,,,,18.7,,,stockpx,1356,2015-06-15 00:00:00,,,,45.48,,,HVStrategy,1356,735764.0,RSI_Oversold,1356,0.0,RSI_Overbought,1356,,Broker,1356,100021.80174000004,100021.80174000004,BuySell,1356,,,BuySell,1356,,,DataTrades,1356,,
1357,10dORHV,1357,2015-06-16 00:00:00,,,,19.07,,,stockpx,1357,2015-06-16 00:00:00,,,,45.9,,,HVStrategy,1357,735765.0,RSI_Oversold,1357,0.0,RSI_Overbought,1357,,Broker,1357,100021.80174000004,100021.80174000004,BuySell,1357,,,BuySell,1357,,,DataTrades,1357,,
1358,10dORHV,1358,2015-06-17 00:00:00,,,,16.14,,,stockpx,1358,2015-06-17 00:00:00,,,,45.87,,,HVStrategy,1358,735766.0,RSI_Oversold,1358,0.0,RSI_Overbought,1358,,Broker,1358,100021.80174000004,100021.80174000004,BuySell,1358,,,BuySell,1358,,,DataTrades,1358,,
1359,10dORHV,1359,2015-06-18 00:00:00,,,,16.97,,,stockpx,1359,2015-06-18 00:00:00,,,,46.63,,,HVStrategy,1359,735767.0,RSI_Oversold,1359,0.0,RSI_Overbought,1359,,Broker,1359,100021.80174000004,100021.80174000004,BuySell,1359,,,BuySell,1359,,,DataTrades,1359,,
1360,10dORHV,1360,2015-06-19 00:00:00,,,,18.08,,,stockpx,1360,2015-06-19 00:00:00,,,,46.1,,,HVStrategy,1360,735768.0,RSI_Oversold,1360,0.0,RSI_Overbought,1360,,Broker,1360,100021.80174000004,100021.80174000004,BuySell,1360,,,BuySell,1360,,,DataTrades,1360,,
1361,10dORHV,1361,2015-06-22 00:00:00,,,,16.81,,,stockpx,1361,2015-06-22 00:00:00,,,,46.33,,,HVStrategy,1361,735771.0,RSI_Oversold,1361,0.0,RSI_Overbought,1361,,Broker,1361,100021.80174000004,100021.80174000004,BuySell,1361,,,BuySell,1361,,,DataTrades,1361,,
1362,10dORHV,1362,2015-06-23 00:00:00,,,,17.34,,,stockpx,1362,2015-06-23 00:00:00,,,,45.89,,,HVStrategy,1362,735772.0,RSI_Oversold,1362,0.0,RSI_Overbought,1362,,Broker,1362,100021.80174000004,100021.80174000004,BuySell,1362,,,BuySell,1362,,,DataTrades,1362,,
1363,10dORHV,1363,2015-06-24 00:00:00,,,,16.76,,,stockpx,1363,2015-06-24 00:00:00,,,,45.73,,,HVStrategy,1363,735773.0,RSI_Oversold,1363,0.0,RSI_Overbought,1363,,Broker,1363,100021.80174000004,100021.80174000004,BuySell,1363,,,BuySell,1363,,,DataTrades,1363,,
1364,10dORHV,1364,2015-06-25 00:00:00,,,,16.5,,,stockpx,1364,2015-06-25 00:00:00,,,,45.77,,,HVStrategy,1364,735774.0,RSI_Oversold,1364,0.0,RSI_Overbought,1364,,Broker,1364,100021.80174000004,100021.80174000004,BuySell,1364,,,BuySell,1364,,,DataTrades,1364,,
1365,10dORHV,1365,2015-06-26 00:00:00,,,,17.29,,,stockpx,1365,2015-06-26 00:00:00,,,,45.25,,,HVStrategy,1365,735775.0,RSI_Oversold,1365,0.0,RSI_Overbought,1365,,Broker,1365,100021.80174000004,100021.80174000004,BuySell,1365,,,BuySell,1365,,,DataTrades,1365,,
1366,10dORHV,1366,2015-06-29 00:00:00,,,,17.0,,,stockpx,1366,2015-06-29 00:00:00,,,,44.55,,,HVStrategy,1366,735778.0,RSI_Oversold,1366,0.0,RSI_Overbought,1366,,Broker,1366,100021.80174000004,100021.80174000004,BuySell,1366,,,BuySell,1366,,,DataTrades,1366,,
1367,10dORHV,1367,2015-06-30 00:00:00,,,,16.75,,,stockpx,1367,2015-06-30 00:00:00,,,,44.15,,,HVStrategy,1367,735779.0,RSI_Oversold,1367,0.0,RSI_Overbought,1367,,Broker,1367,100021.80174000004,100021.80174000004,BuySell,1367,,,BuySell,1367,,,DataTrades,1367,,
1368,10dORHV,1368,2015-07-01 00:00:00,,,,17.47,,,stockpx,1368,2015-07-01 00:00:00,,,,44.44,,,HVStrategy,1368,735780.0,RSI_Oversold,1368,0.0,RSI_Overbought,1368,,Broker,1368,100021.80174000004,100021.80174000004,BuySell,1368,,,BuySell,1368,,,DataTrades,1368,,
1369,10dORHV,1369,2015-07-02 00:00:00,,,,17.37,,,stockpx,1369,2015-07-02 00:00:00,,,,44.33,,,HVStrategy,1369,735781.0,RSI_Oversold,1369,0.0,RSI_Overbought,1369,,Broker,1369,100021.80174000004,100021.80174000004,BuySell,1369,,,BuySell,1369,,,DataTrades,1369,,
1370,10dORHV,1370,2015-07-06 00:00:00,,,,16.61,,,stockpx,1370,2015-07-06 00:00:00,,,,44.29,,,HVStrategy,1370,735785.0,RSI_Oversold,1370,0.0,RSI_Overbought,1370,,Broker,1370,100021.80174000004,100021.80174000004,BuySell,1370,,,BuySell,1370,,,DataTrades,1370,,
1371,10dORHV,1371,2015-07-07 00:00:00,,,,17.85,,,stockpx,1371,2015-07-07 00:00:00,,,,44.4,,,HVStrategy,1371,735786.0,RSI_Oversold,1371,0.0,RSI_Overbought,1371,,Broker,1371,100021.80174000004,100021.80174000004,BuySell,1371,,,BuySell,1371,,,DataTrades,1371,,
1372,10dORHV,1372,2015-07-08 00:00:00,,,,18.93,,,stockpx,1372,2015-07-08 00:00:00,,,,44.25,,,HVStrategy,1372,735787.0,RSI_Oversold,1372,0.0,RSI_Overbought,1372,,Broker,1372,100021.80174000004,100021.80174000004,BuySell,1372,,,BuySell,1372,,,DataTrades,1372,,
1373,10dORHV,1373,2015-07-09 00:00:00,,,,19.5,,,stockpx,1373,2015-07-09 00:00:00,,,,44.67,,,HVStrategy,1373,735788.0,RSI_Oversold,1373,0.0,RSI_Overbought,1373,,Broker,1373,100021.80174000004,100021.80174000004,BuySell,1373,,,BuySell,1373,,,DataTrades,1373,,
1374,10dORHV,1374,2015-07-10 00:00:00,,,,20.79,,,stockpx,1374,2015-07-10 00:00:00,,,,44.78,,,HVStrategy,1374,735789.0,RSI_Oversold,1374,0.0,RSI_Overbought,1374,,Broker,1374,100021.80174000004,100021.80174000004,BuySell,1374,,,BuySell,1374,,,DataTrades,1374,,
1375,10dORHV,1375,2015-07-13 00:00:00,,,,20.56,,,stockpx,1375,2015-07-13 00:00:00,,,,45.58,,,HVStrategy,1375,735792.0,RSI_Oversold,1375,0.0,RSI_Overbought,1375,,Broker,1375,100021.80174000004,100021.80174000004,BuySell,1375,,,BuySell,1375,,,DataTrades,1375,,
1376,10dORHV,1376,2015-07-14 00:00:00,,,,19.82,,,stockpx,1376,2015-07-14 00:00:00,,,,45.77,,,HVStrategy,1376,735793.0,RSI_Oversold,1376,0.0,RSI_Overbought,1376,,Broker,1376,100021.80174000004,100021.80174000004,BuySell,1376,,,BuySell,1376,,,DataTrades,1376,,
1377,10dORHV,1377,2015-07-15 00:00:00,,,,19.54,,,stockpx,1377,2015-07-15 00:00:00,,,,45.79,,,HVStrategy,1377,735794.0,RSI_Oversold,1377,0.0,RSI_Overbought,1377,,Broker,1377,100021.80174000004,100021.80174000004,BuySell,1377,,,BuySell,1377,,,DataTrades,1377,,
1378,10dORHV,1378,2015-07-16 00:00:00,,,,19.62,,,stockpx,1378,2015-07-16 00:00:00,,,,46.65,,,HVStrategy,1378,735795.0,RSI_Oversold,1378,0.0,RSI_Overbought,1378,,Broker,1378,100021.80174000004,100021.80174000004,BuySell,1378,,,BuySell,1378,,,DataTrades,1378,,
1379,10dORHV,1379,2015-07-17 00:00:00,,,,18.65,,,stockpx,1379,2015-07-17 00:00:00,,,,46.58,,,HVStrategy,1379,735796.0,RSI_Oversold,1379,0.0,RSI_Overbought,1379,,Broker,1379,100021.80174000004,100021.80174000004,BuySell,1379,,,BuySell,1379,,,DataTrades,1379,,
1380,10dORHV,1380,2015-07-20 00:00:00,,,,18.61,,,stockpx,1380,2015-07-20 00:00:00,,,,47.02,,,HVStrategy,1380,735799.0,RSI_Oversold,1380,0.0,RSI_Overbought,1380,,Broker,1380,100021.80174000004,100021.80174000004,BuySell,1380,,,BuySell,1380,,,DataTrades,1380,,
1381,10dORHV,1381,2015-07-21 00:00:00,,,,17.24,,,stockpx,1381,2015-07-21 00:00:00,,,,47.0,,,HVStrategy,1381,735800.0,RSI_Oversold,1381,0.0,RSI_Overbought,1381,,Broker,1381,100021.80174000004,100021.80174000004,BuySell,1381,,,BuySell,1381,,,DataTrades,1381,,
1382,10dORHV,1382,2015-07-22 00:00:00,,,,26.12,,,stockpx,1382,2015-07-22 00:00:00,,,,45.4,,,HVStrategy,1382,735801.0,RSI_Oversold,1382,0.0,RSI_Overbought,1382,,Broker,1382,100021.80174000004,100021.80174000004,BuySell,1382,,,BuySell,1382,,,DataTrades,1382,,
1383,10dORHV,1383,2015-07-23 00:00:00,,,,26.77,,,stockpx,1383,2015-07-23 00:00:00,,,,45.86,,,HVStrategy,1383,735802.0,RSI_Oversold,1383,0.0,RSI_Overbought,1383,,Broker,1383,100021.80174000004,100021.80174000004,BuySell,1383,,,BuySell,1383,,,DataTrades,1383,,
1384,10dORHV,1384,2015-07-24 00:00:00,,,,25.27,,,stockpx,1384,2015-07-24 00:00:00,,,,46.11,,,HVStrategy,1384,735803.0,RSI_Oversold,1384,0.0,RSI_Overbought,1384,,Broker,1384,100021.80174000004,100021.80174000004,BuySell,1384,,,BuySell,1384,,,DataTrades,1384,,
1385,10dORHV,1385,2015-07-27 00:00:00,,,,25.41,,,stockpx,1385,2015-07-27 00:00:00,,,,45.38,,,HVStrategy,1385,735806.0,RSI_Oversold,1385,0.0,RSI_Overbought,1385,,Broker,1385,100021.80174000004,100021.80174000004,BuySell,1385,,,BuySell,1385,,,DataTrades,1385,,
1386,10dORHV,1386,2015-07-28 00:00:00,,,,25.91,,,stockpx,1386,2015-07-28 00:00:00,,,,45.38,,,HVStrategy,1386,735807.0,RSI_Oversold,1386,0.0,RSI_Overbought,1386,,Broker,1386,100021.80174000004,100021.80174000004,BuySell,1386,,,BuySell,1386,,,DataTrades,1386,,
1387,10dORHV,1387,2015-07-29 00:00:00,,,,28.77,,,stockpx,1387,2015-07-29 00:00:00,,,,46.34,,,HVStrategy,1387,735808.0,RSI_Oversold,1387,0.0,RSI_Overbought,1387,,Broker,1387,100021.80174000004,100021.80174000004,BuySell,1387,,,BuySell,1387,,,DataTrades,1387,,
1388,10dORHV,1388,2015-07-30 00:00:00,,,,29.67,,,stockpx,1388,2015-07-30 00:00:00,,,,46.94,,,HVStrategy,1388,735809.0,RSI_Oversold,1388,0.0,RSI_Overbought,1388,,Broker,1388,100021.80174000004,100021.80174000004,BuySell,1388,,,BuySell,1388,,,DataTrades,1388,,
1389,10dORHV,1389,2015-07-31 00:00:00,,,,30.29,,,stockpx,1389,2015-07-31 00:00:00,,,,46.61,,,HVStrategy,1389,735810.0,RSI_Oversold,1389,0.0,RSI_Overbought,1389,,Broker,1389,100021.80174000004,100021.80174000004,BuySell,1389,,,BuySell,1389,,,DataTrades,1389,,
1390,10dORHV,1390,2015-08-04 00:00:00,,,,30.92,,,stockpx,1390,2015-08-04 00:00:00,,,,47.62,,,HVStrategy,1390,735814.0,RSI_Oversold,1390,0.0,RSI_Overbought,1390,,Broker,1390,100021.80174000004,100021.80174000004,BuySell,1390,,,BuySell,1390,,,DataTrades,1390,,
1391,10dORHV,1391,2015-08-06 00:00:00,,,,24.41,,,stockpx,1391,2015-08-06 00:00:00,,,,46.49,,,HVStrategy,1391,735816.0,RSI_Oversold,1391,0.0,RSI_Overbought,1391,,Broker,1391,100021.80174000004,100021.80174000004,BuySell,1391,,,BuySell,1391,,,DataTrades,1391,,
1392,10dORHV,1392,2015-08-07 00:00:00,,,,24.94,,,stockpx,1392,2015-08-07 00:00:00,,,,46.59,,,HVStrategy,1392,735817.0,RSI_Oversold,1392,0.0,RSI_Overbought,1392,,Broker,1392,100021.80174000004,100021.80174000004,BuySell,1392,,,BuySell,1392,,,DataTrades,1392,,
1393,10dORHV,1393,2015-08-10 00:00:00,,,,24.58,,,stockpx,1393,2015-08-10 00:00:00,,,,47.37,,,HVStrategy,1393,735820.0,RSI_Oversold,1393,0.0,RSI_Overbought,1393,,Broker,1393,100021.80174000004,100021.80174000004,BuySell,1393,,,BuySell,1393,,,DataTrades,1393,,
1394,10dORHV,1394,2015-08-11 00:00:00,,,,24.97,,,stockpx,1394,2015-08-11 00:00:00,,,,46.26,,,HVStrategy,1394,735821.0,RSI_Oversold,1394,0.0,RSI_Overbought,1394,,Broker,1394,100021.80174000004,100021.80174000004,BuySell,1394,,,BuySell,1394,,,DataTrades,1394,,
1395,10dORHV,1395,2015-08-12 00:00:00,,,,22.46,,,stockpx,1395,2015-08-12 00:00:00,,,,46.74,,,HVStrategy,1395,735822.0,RSI_Oversold,1395,0.0,RSI_Overbought,1395,,Broker,1395,100021.80174000004,100021.80174000004,BuySell,1395,,,BuySell,1395,,,DataTrades,1395,,
1396,10dORHV,1396,2015-08-13 00:00:00,,,,20.54,,,stockpx,1396,2015-08-13 00:00:00,,,,46.83,,,HVStrategy,1396,735823.0,RSI_Oversold,1396,0.0,RSI_Overbought,1396,,Broker,1396,100021.80174000004,100021.80174000004,BuySell,1396,,,BuySell,1396,,,DataTrades,1396,,
1397,10dORHV,1397,2015-08-14 00:00:00,,,,19.88,,,stockpx,1397,2015-08-14 00:00:00,,,,47.03,,,HVStrategy,1397,735824.0,RSI_Oversold,1397,0.0,RSI_Overbought,1397,,Broker,1397,100021.80174000004,100021.80174000004,BuySell,1397,,,BuySell,1397,,,DataTrades,1397,,
1398,10dORHV,1398,2015-08-17 00:00:00,,,,20.44,,,stockpx,1398,2015-08-17 00:00:00,,,,47.36,,,HVStrategy,1398,735827.0,RSI_Oversold,1398,0.0,RSI_Overbought,1398,,Broker,1398,100021.80174000004,100021.80174000004,BuySell,1398,,,BuySell,1398,,,DataTrades,1398,,
1399,10dORHV,1399,2015-08-18 00:00:00,,,,19.4,,,stockpx,1399,2015-08-18 00:00:00,,,,47.15,,,HVStrategy,1399,735828.0,RSI_Oversold,1399,0.0,RSI_Overbought,1399,,Broker,1399,100021.80174000004,100021.80174000004,BuySell,1399,,,BuySell,1399,,,DataTrades,1399,,
1400,10dORHV,1400,2015-08-19 00:00:00,,,,19.13,,,stockpx,1400,2015-08-19 00:00:00,,,,46.74,,,HVStrategy,1400,735829.0,RSI_Oversold,1400,0.0,RSI_Overbought,1400,,Broker,1400,100021.80174000004,100021.80174000004,BuySell,1400,,,BuySell,1400,,,DataTrades,1400,,
1401,10dORHV,1401,2015-08-20 00:00:00,,,,17.37,,,stockpx,1401,2015-08-20 00:00:00,,,,46.03,,,HVStrategy,1401,735830.0,RSI_Oversold,1401,0.0,RSI_Overbought,1401,,Broker,1401,100021.80174000004,100021.80174000004,BuySell,1401,,,BuySell,1401,,,DataTrades,1401,,
1402,10dORHV,1402,2015-08-21 00:00:00,,,,28.43,,,stockpx,1402,2015-08-21 00:00:00,,,,43.38,,,HVStrategy,1402,735831.0,RSI_Oversold,1402,0.0,RSI_Overbought,1402,,Broker,1402,100021.80174000004,100021.80174000004,BuySell,1402,,,BuySell,1402,,,DataTrades,1402,,
1403,10dORHV,1403,2015-08-24 00:00:00,,,,57.83,,,stockpx,1403,2015-08-24 00:00:00,,,,41.35,,,HVStrategy,1403,735834.0,RSI_Oversold,1403,1.0,RSI_Overbought,1403,,Broker,1403,100021.80174000004,100021.80174000004,BuySell,1403,,,BuySell,1403,,,DataTrades,1403,,
1404,10dORHV,1404,2015-08-25 00:00:00,,,,63.59,,,stockpx,1404,2015-08-25 00:00:00,,,,41.36,,,HVStrategy,1404,735835.0,RSI_Oversold,1404,1.0,RSI_Overbought,1404,,Broker,1404,99958.14815000004,100021.73815000003,BuySell,1404,63.59,,BuySell,1404,,,DataTrades,1404,,
1405,10dORHV,1405,2015-08-26 00:00:00,,,,64.98,,,stockpx,1405,2015-08-26 00:00:00,,,,42.47,,,HVStrategy,1405,735836.0,RSI_Oversold,1405,0.0,RSI_Overbought,1405,,Broker,1405,99958.14815000004,100023.12815000003,BuySell,1405,,,BuySell,1405,,,DataTrades,1405,,
