Id,iv30,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,LRSI,len,lrsi,TSI,len,tsi,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,iv30,stockpx
89,iv30,89,2010-05-11 00:00:00,,,,37.71,,,stockpx,89,2010-05-11 00:00:00,,,,256.65,,,HVStrategy,89,733903.0,RSI,89,61.60608638913134,LRSI,89,1.0,TSI,89,22.730732881889267,Broker,89,100039.28,100001.56999999999,BuySell,89,,,BuySell,89,,,DataTrades,89,,
90,iv30,90,2010-05-12 00:00:00,,,,36.05,,,stockpx,90,2010-05-12 00:00:00,,,,261.77,,,HVStrategy,90,733904.0,RSI,90,57.991006339628846,LRSI,90,0.9178942616455654,TSI,90,21.62898681286748,Broker,90,100039.28,100003.23,BuySell,90,,,BuySell,90,,,DataTrades,90,,
91,iv30,91,2010-05-13 00:00:00,,,,36.34,,,stockpx,91,2010-05-13 00:00:00,,,,258.7,,,HVStrategy,91,733905.0,RSI,91,58.449721224790416,LRSI,91,0.8926819964332854,TSI,91,20.926492436905637,Broker,91,100039.28,100002.94,BuySell,91,,,BuySell,91,,,DataTrades,91,,
92,iv30,92,2010-05-14 00:00:00,,,,40.09,,,stockpx,92,2010-05-14 00:00:00,,,,253.87,,,HVStrategy,92,733906.0,RSI,92,63.93396672226691,LRSI,92,0.8930977555923788,TSI,92,22.15441749183574,Broker,92,100039.28,99999.19,BuySell,92,,,BuySell,92,,,DataTrades,92,,
93,iv30,93,2010-05-17 00:00:00,,,,40.52,,,stockpx,93,2010-05-17 00:00:00,,,,253.89,,,HVStrategy,93,733909.0,RSI,93,64.5123845040159,LRSI,93,1.0,TSI,93,23.297849588016366,Broker,93,100039.28,99998.76,BuySell,93,,,BuySell,93,,,DataTrades,93,,
94,iv30,94,2010-05-18 00:00:00,,,,41.36,,,stockpx,94,2010-05-18 00:00:00,,,,252.12,,,HVStrategy,94,733910.0,RSI,94,65.67064027792244,LRSI,94,1.0,TSI,94,24.57757194121461,Broker,94,99997.92,99997.92,BuySell,94,41.36,,BuySell,94,,,DataTrades,94,-2.0799999999999983,
95,iv30,95,2010-05-19 00:00:00,,,,42.98,,,stockpx,95,2010-05-19 00:00:00,,,,248.25,,,HVStrategy,95,733911.0,RSI,95,67.85000058171715,LRSI,95,1.0,TSI,95,26.31632872600101,Broker,95,99997.92,99997.92,BuySell,95,,,BuySell,95,,,DataTrades,95,,
96,iv30,96,2010-05-20 00:00:00,,,,52.07,,,stockpx,96,2010-05-20 00:00:00,,,,237.73,,,HVStrategy,96,733912.0,RSI,96,76.76378714505114,LRSI,96,0.9537981381914874,TSI,96,31.450901411954117,Broker,96,99997.92,99997.92,BuySell,96,,,BuySell,96,,,DataTrades,96,,
97,iv30,97,2010-05-21 00:00:00,,,,48.81,,,stockpx,97,2010-05-21 00:00:00,,,,240.61,,,HVStrategy,97,733913.0,RSI,97,69.33879572303267,LRSI,97,0.8349872273941549,TSI,97,32.85749793609766,Broker,97,100046.73,99997.92,BuySell,97,,48.81,BuySell,97,,,DataTrades,97,,
98,iv30,98,2010-05-24 00:00:00,,,,45.17,,,stockpx,98,2010-05-24 00:00:00,,,,248.44,,,HVStrategy,98,733916.0,RSI,98,62.114417907198835,LRSI,98,1.0,TSI,98,31.33894960342443,Broker,98,100046.73,100001.56,BuySell,98,,,BuySell,98,,,DataTrades,98,,
99,iv30,99,2010-05-25 00:00:00,,,,44.05,,,stockpx,99,2010-05-25 00:00:00,,,,245.11,,,HVStrategy,99,733917.0,RSI,99,60.04152349102247,LRSI,99,0.9011321858721516,TSI,99,29.452853539465202,Broker,99,100046.73,100002.68,BuySell,99,,,BuySell,99,,,DataTrades,99,,
100,iv30,100,2010-05-26 00:00:00,,,,41.17,,,stockpx,100,2010-05-26 00:00:00,,,,244.48,,,HVStrategy,100,733918.0,RSI,100,54.96217702874211,LRSI,100,0.7426234111110602,TSI,100,26.152413789800228,Broker,100,100046.73,100005.56,BuySell,100,,,BuySell,100,,,DataTrades,100,,
101,iv30,101,2010-05-27 00:00:00,,,,36.28,,,stockpx,101,2010-05-27 00:00:00,,,,252.61,,,HVStrategy,101,733919.0,RSI,101,47.59915013216392,LRSI,101,0.5299468091207695,TSI,101,20.665923139927873,Broker,101,100046.73,100010.45,BuySell,101,,,BuySell,101,,,DataTrades,101,,
102,iv30,102,2010-05-28 00:00:00,,,,34.64,,,stockpx,102,2010-05-28 00:00:00,,,,258.52,,,HVStrategy,102,733920.0,RSI,102,45.40235039148487,LRSI,102,0.3790048031700696,TSI,102,15.5966874715418,Broker,102,100046.73,100012.09,BuySell,102,,,BuySell,102,,,DataTrades,102,,
103,iv30,103,2010-06-01 00:00:00,,,,36.37,,,stockpx,103,2010-06-01 00:00:00,,,,264.83,,,HVStrategy,103,733924.0,RSI,103,48.12228847761887,LRSI,103,0.2550741978204662,TSI,103,12.409121548263474,Broker,103,100010.36,100010.36,BuySell,103,36.37,,BuySell,103,,,DataTrades,103,12.440000000000005,
104,iv30,104,2010-06-02 00:00:00,,,,37.71,,,stockpx,104,2010-06-02 00:00:00,,,,263.1,,,HVStrategy,104,733925.0,RSI,104,50.192081152571895,LRSI,104,0.0,TSI,104,10.485544998749043,Broker,104,100010.36,100010.36,BuySell,104,,,BuySell,104,,,DataTrades,104,,
105,iv30,105,2010-06-03 00:00:00,,,,35.03,,,stockpx,105,2010-06-03 00:00:00,,,,262.76,,,HVStrategy,105,733926.0,RSI,105,46.220231242900965,LRSI,105,0.0,TSI,105,7.602069586727085,Broker,105,100010.36,100010.36,BuySell,105,,,BuySell,105,,,DataTrades,105,,
106,iv30,106,2010-06-04 00:00:00,,,,40.15,,,stockpx,106,2010-06-04 00:00:00,,,,255.69,,,HVStrategy,106,733927.0,RSI,106,53.750112926837744,LRSI,106,0.16678865393452194,TSI,106,7.5401768441371475,Broker,106,100010.36,100010.36,BuySell,106,,,BuySell,106,,,DataTrades,106,,
107,iv30,107,2010-06-07 00:00:00,,,,41.63,,,stockpx,107,2010-06-07 00:00:00,,,,251.43,,,HVStrategy,107,733930.0,RSI,107,55.68176163738207,LRSI,107,0.2964568729953496,TSI,107,8.11308833865749,Broker,107,100010.36,100010.36,BuySell,107,,,BuySell,107,,,DataTrades,107,,
108,iv30,108,2010-06-08 00:00:00,,,,41.72,,,stockpx,108,2010-06-08 00:00:00,,,,249.06,,,HVStrategy,108,733931.0,RSI,108,55.8026485244488,LRSI,108,0.39841998674457096,TSI,108,8.601082630088467,Broker,108,100010.36,100010.36,BuySell,108,,,BuySell,108,,,DataTrades,108,,
109,iv30,109,2010-06-09 00:00:00,,,,42.04,,,stockpx,109,2010-06-09 00:00:00,,,,242.59,,,HVStrategy,109,733932.0,RSI,109,56.259497468963765,LRSI,109,0.5880140243954122,TSI,109,9.127729969781864,Broker,109,100010.36,100010.36,BuySell,109,,,BuySell,109,,,DataTrades,109,,
110,iv30,110,2010-06-10 00:00:00,,,,38.0,,,stockpx,110,2010-06-10 00:00:00,,,,250.6,,,HVStrategy,110,733933.0,RSI,110,49.32717586273071,LRSI,110,0.5975991528644792,TSI,110,7.516448731181402,Broker,110,100010.36,100010.36,BuySell,110,,,BuySell,110,,,DataTrades,110,,
111,iv30,111,2010-06-11 00:00:00,,,,35.59,,,stockpx,111,2010-06-11 00:00:00,,,,253.41,,,HVStrategy,111,733934.0,RSI,111,45.708882169069994,LRSI,111,0.5634027134935145,TSI,111,5.040155748791667,Broker,111,100010.36,100010.36,BuySell,111,,,BuySell,111,,,DataTrades,111,,
112,iv30,112,2010-06-14 00:00:00,,,,36.87,,,stockpx,112,2010-06-14 00:00:00,,,,254.76,,,HVStrategy,112,733937.0,RSI,112,47.89500486936931,LRSI,112,0.5449784954452181,TSI,112,3.6308486495555194,Broker,112,100010.36,100010.36,BuySell,112,,,BuySell,112,,,DataTrades,112,,
113,iv30,113,2010-06-15 00:00:00,,,,33.18,,,stockpx,113,2010-06-15 00:00:00,,,,259.7,,,HVStrategy,113,733938.0,RSI,113,42.57293663368373,LRSI,113,0.21871332650724043,TSI,113,0.734676646494476,Broker,113,100010.36,100010.36,BuySell,113,,,BuySell,113,,,DataTrades,113,,
114,iv30,114,2010-06-16 00:00:00,,,,33.11,,,stockpx,114,2010-06-16 00:00:00,,,,266.88,,,HVStrategy,114,733939.0,RSI,114,42.47651035555376,LRSI,114,0.16056614642542902,TSI,114,-1.6094986213715454,Broker,114,100010.36,100010.36,BuySell,114,,,BuySell,114,,,DataTrades,114,,
115,iv30,115,2010-06-17 00:00:00,,,,32.71,,,stockpx,115,2010-06-17 00:00:00,,,,271.72,,,HVStrategy,115,733940.0,RSI,115,41.89260057279803,LRSI,115,0.0,TSI,115,-3.7022208730016803,Broker,115,100010.36,100010.36,BuySell,115,,,BuySell,115,,,DataTrades,115,,
116,iv30,116,2010-06-18 00:00:00,,,,33.1,,,stockpx,116,2010-06-18 00:00:00,,,,274.04,,,HVStrategy,116,733941.0,RSI,116,42.71938801116514,LRSI,116,0.0,TSI,116,-5.228170191841759,Broker,116,100010.36,100010.36,BuySell,116,,,BuySell,116,,,DataTrades,116,,
117,iv30,117,2010-06-21 00:00:00,,,,35.85,,,stockpx,117,2010-06-21 00:00:00,,,,269.98,,,HVStrategy,117,733944.0,RSI,117,48.304918479020515,LRSI,117,0.13245196184038238,TSI,117,-5.048595486433323,Broker,117,100010.36,100010.36,BuySell,117,,,BuySell,117,,,DataTrades,117,,
118,iv30,118,2010-06-22 00:00:00,,,,35.26,,,stockpx,118,2010-06-22 00:00:00,,,,273.49,,,HVStrategy,118,733945.0,RSI,118,47.240589024729175,LRSI,118,0.14197111671516421,TSI,118,-5.184860658394439,Broker,118,100010.36,100010.36,BuySell,118,,,BuySell,118,,,DataTrades,118,,
119,iv30,119,2010-06-23 00:00:00,,,,36.27,,,stockpx,119,2010-06-23 00:00:00,,,,270.64,,,HVStrategy,119,733946.0,RSI,119,49.300016903408974,LRSI,119,0.2675496584511789,TSI,119,-4.74695876005919,Broker,119,100010.36,100010.36,BuySell,119,,,BuySell,119,,,DataTrades,119,,
120,iv30,120,2010-06-24 00:00:00,,,,37.17,,,stockpx,120,2010-06-24 00:00:00,,,,268.57,,,HVStrategy,120,733947.0,RSI,120,51.1306001114001,LRSI,120,0.4736190988788956,TSI,120,-3.8824550705149474,Broker,120,100010.36,100010.36,BuySell,120,,,BuySell,120,,,DataTrades,120,,
121,iv30,121,2010-06-25 00:00:00,,,,35.8,,,stockpx,121,2010-06-25 00:00:00,,,,267.09,,,HVStrategy,121,733948.0,RSI,121,48.273327757827964,LRSI,121,0.5611238696333298,TSI,121,-3.8808205582408495,Broker,121,100010.36,100010.36,BuySell,121,,,BuySell,121,,,DataTrades,121,,
122,iv30,122,2010-06-28 00:00:00,,,,36.57,,,stockpx,122,2010-06-28 00:00:00,,,,268.45,,,HVStrategy,122,733951.0,RSI,122,49.96569067136058,LRSI,122,1.0,TSI,122,-3.4323837609853,Broker,122,100010.36,100010.36,BuySell,122,,,BuySell,122,,,DataTrades,122,,
123,iv30,123,2010-06-29 00:00:00,,,,42.89,,,stockpx,123,2010-06-29 00:00:00,,,,255.43,,,HVStrategy,123,733952.0,RSI,123,61.18947903317016,LRSI,123,0.8374683930302483,TSI,123,0.5729655380618645,Broker,123,100010.36,100010.36,BuySell,123,,,BuySell,123,,,DataTrades,123,,
124,iv30,124,2010-06-30 00:00:00,,,,42.09,,,stockpx,124,2010-06-30 00:00:00,,,,252.2,,,HVStrategy,124,733953.0,RSI,124,59.373861179920794,LRSI,124,0.8143948553826611,TSI,124,3.2947920671630797,Broker,124,100010.36,100010.36,BuySell,124,,,BuySell,124,,,DataTrades,124,,
125,iv30,125,2010-07-01 00:00:00,,,,42.41,,,stockpx,125,2010-07-01 00:00:00,,,,248.32,,,HVStrategy,125,733954.0,RSI,125,59.88658325838338,LRSI,125,0.9435002329425336,TSI,125,5.6595441420470545,Broker,125,100010.36,100010.36,BuySell,125,,,BuySell,125,,,DataTrades,125,,
126,iv30,126,2010-07-02 00:00:00,,,,39.53,,,stockpx,126,2010-07-02 00:00:00,,,,247.27,,,HVStrategy,126,733955.0,RSI,126,53.35955004721807,LRSI,126,1.0,TSI,126,5.831113439601248,Broker,126,100010.36,100010.36,BuySell,126,,,BuySell,126,,,DataTrades,126,,
127,iv30,127,2010-07-06 00:00:00,,,,41.0,,,stockpx,127,2010-07-06 00:00:00,,,,247.88,,,HVStrategy,127,733959.0,RSI,127,55.99581925468949,LRSI,127,1.0,TSI,127,6.761131678047579,Broker,127,100010.36,100010.36,BuySell,127,,,BuySell,127,,,DataTrades,127,,
128,iv30,128,2010-07-07 00:00:00,,,,36.95,,,stockpx,128,2010-07-07 00:00:00,,,,258.72,,,HVStrategy,128,733960.0,RSI,128,47.95368397688941,LRSI,128,0.7030315145556068,TSI,128,5.037777353770561,Broker,128,100010.36,100010.36,BuySell,128,,,BuySell,128,,,DataTrades,128,,
129,iv30,129,2010-07-08 00:00:00,,,,37.35,,,stockpx,129,2010-07-08 00:00:00,,,,258.35,,,HVStrategy,129,733961.0,RSI,129,48.736773404318235,LRSI,129,0.6553821843409451,TSI,129,3.8964710430324976,Broker,129,100010.36,100010.36,BuySell,129,,,BuySell,129,,,DataTrades,129,,
130,iv30,130,2010-07-09 00:00:00,,,,35.89,,,stockpx,130,2010-07-09 00:00:00,,,,259.62,,,HVStrategy,130,733962.0,RSI,130,46.01531729251066,LRSI,130,0.42552747307172945,TSI,130,2.1164508366798116,Broker,130,100010.36,100010.36,BuySell,130,,,BuySell,130,,,DataTrades,130,,
131,iv30,131,2010-07-12 00:00:00,,,,37.42,,,stockpx,131,2010-07-12 00:00:00,,,,257.18,,,HVStrategy,131,733965.0,RSI,131,49.215667940401836,LRSI,131,0.3194011105246519,TSI,131,1.5559084050311633,Broker,131,100010.36,100010.36,BuySell,131,,,BuySell,131,,,DataTrades,131,,
132,iv30,132,2010-07-13 00:00:00,,,,40.54,,,stockpx,132,2010-07-13 00:00:00,,,,252.06,,,HVStrategy,132,733966.0,RSI,132,55.06563554956922,LRSI,132,0.3446766746302422,TSI,132,2.8788334449199806,Broker,132,100010.36,100010.36,BuySell,132,,,BuySell,132,,,DataTrades,132,,
133,iv30,133,2010-07-14 00:00:00,,,,41.84,,,stockpx,133,2010-07-14 00:00:00,,,,251.81,,,HVStrategy,133,733967.0,RSI,133,57.27409016116258,LRSI,133,0.42532239547455003,TSI,133,4.6537272172427695,Broker,133,100010.36,100010.36,BuySell,133,,,BuySell,133,,,DataTrades,133,,
134,iv30,134,2010-07-15 00:00:00,,,,42.61,,,stockpx,134,2010-07-15 00:00:00,,,,252.23,,,HVStrategy,134,733968.0,RSI,134,58.57284459822147,LRSI,134,0.5562679909236149,TSI,134,6.4990938310939885,Broker,134,100010.36,100010.36,BuySell,134,,,BuySell,134,,,DataTrades,134,,
135,iv30,135,2010-07-16 00:00:00,,,,41.81,,,stockpx,135,2010-07-16 00:00:00,,,,250.02,,,HVStrategy,135,733969.0,RSI,135,56.6462478710928,LRSI,135,0.6797736984483181,TSI,135,7.488207756110269,Broker,135,100010.36,100010.36,BuySell,135,,,BuySell,135,,,DataTrades,135,,
136,iv30,136,2010-07-19 00:00:00,,,,42.37,,,stockpx,136,2010-07-19 00:00:00,,,,245.09,,,HVStrategy,136,733972.0,RSI,136,57.695226404149125,LRSI,136,1.0,TSI,136,8.606121783191382,Broker,136,100010.36,100010.36,BuySell,136,,,BuySell,136,,,DataTrades,136,,
137,iv30,137,2010-07-20 00:00:00,,,,39.55,,,stockpx,137,2010-07-20 00:00:00,,,,251.95,,,HVStrategy,137,733973.0,RSI,137,51.00285326171001,LRSI,137,0.7987951433142174,TSI,137,7.661753667508061,Broker,137,100010.36,100010.36,BuySell,137,,,BuySell,137,,,DataTrades,137,,
138,iv30,138,2010-07-21 00:00:00,,,,31.87,,,stockpx,138,2010-07-21 00:00:00,,,,259.21,,,HVStrategy,138,733974.0,RSI,138,38.05608956569649,LRSI,138,0.44993732733713543,TSI,138,2.066684292657084,Broker,138,100010.36,100010.36,BuySell,138,,,BuySell,138,,,DataTrades,138,,
139,iv30,139,2010-07-22 00:00:00,,,,30.01,,,stockpx,139,2010-07-22 00:00:00,,,,258.47,,,HVStrategy,139,733975.0,RSI,139,35.69296924839428,LRSI,139,0.37209808576059344,TSI,139,-3.2365068198569586,Broker,139,100010.36,100010.36,BuySell,139,,,BuySell,139,,,DataTrades,139,,
140,iv30,140,2010-07-23 00:00:00,,,,28.13,,,stockpx,140,2010-07-23 00:00:00,,,,259.94,,,HVStrategy,140,733976.0,RSI,140,33.43317507493131,LRSI,140,0.2477124576179328,TSI,140,-8.303407843554991,Broker,140,100010.36,100010.36,BuySell,140,,,BuySell,140,,,DataTrades,140,,
141,iv30,141,2010-07-26 00:00:00,,,,27.5,,,stockpx,141,2010-07-26 00:00:00,,,,258.86,,,HVStrategy,141,733979.0,RSI,141,32.6863481070794,LRSI,141,0.059380674664761705,TSI,141,-12.548602009929736,Broker,141,100010.36,100010.36,BuySell,141,,,BuySell,141,,,DataTrades,141,,
142,iv30,142,2010-07-27 00:00:00,,,,26.78,,,stockpx,142,2010-07-27 00:00:00,,,,264.27,,,HVStrategy,142,733980.0,RSI,142,31.811753866114657,LRSI,142,0.0,TSI,142,-16.25177854002827,Broker,142,100010.36,100010.36,BuySell,142,,,BuySell,142,,,DataTrades,142,,
143,iv30,143,2010-07-28 00:00:00,,,,26.49,,,stockpx,143,2010-07-28 00:00:00,,,,261.23,,,HVStrategy,143,733981.0,RSI,143,31.44677600336533,LRSI,143,0.0,TSI,143,-19.361101716256602,Broker,143,100010.36,100010.36,BuySell,143,,,BuySell,143,,,DataTrades,143,,
144,iv30,144,2010-07-29 00:00:00,,,,27.03,,,stockpx,144,2010-07-29 00:00:00,,,,258.38,,,HVStrategy,144,733982.0,RSI,144,32.98850715761783,LRSI,144,0.0,TSI,144,-21.51819583532888,Broker,144,100010.36,100010.36,BuySell,144,,,BuySell,144,,,DataTrades,144,,
145,iv30,145,2010-07-30 00:00:00,,,,27.27,,,stockpx,145,2010-07-30 00:00:00,,,,258.44,,,HVStrategy,145,733983.0,RSI,145,33.7021523735682,LRSI,145,0.0,TSI,145,-23.122367347229897,Broker,145,100010.36,100010.36,BuySell,145,,,BuySell,145,,,DataTrades,145,,
146,iv30,146,2010-08-02 00:00:00,,,,26.13,,,stockpx,146,2010-08-02 00:00:00,,,,261.96,,,HVStrategy,146,733986.0,RSI,146,31.961019243238937,LRSI,146,0.0,TSI,146,-24.985435305852587,Broker,146,100010.36,100010.36,BuySell,146,,,BuySell,146,,,DataTrades,146,,
147,iv30,147,2010-08-03 00:00:00,,,,26.12,,,stockpx,147,2010-08-03 00:00:00,,,,261.7,,,HVStrategy,147,733987.0,RSI,147,31.945428640933287,LRSI,147,0.0,TSI,147,-26.5449818096346,Broker,147,100010.36,100010.36,BuySell,147,,,BuySell,147,,,DataTrades,147,,
148,iv30,148,2010-08-04 00:00:00,,,,26.25,,,stockpx,148,2010-08-04 00:00:00,,,,262.97,,,HVStrategy,148,733988.0,RSI,148,32.407035024199274,LRSI,148,0.0,TSI,148,-27.754934050137898,Broker,148,100010.36,100010.36,BuySell,148,,,BuySell,148,,,DataTrades,148,,
149,iv30,149,2010-08-05 00:00:00,,,,26.75,,,stockpx,149,2010-08-05 00:00:00,,,,261.55,,,HVStrategy,149,733989.0,RSI,149,34.25415104811431,LRSI,149,0.0036808994867699907,TSI,149,-28.353167812069064,Broker,149,100010.36,100010.36,BuySell,149,,,BuySell,149,,,DataTrades,149,,
150,iv30,150,2010-08-06 00:00:00,,,,25.8,,,stockpx,150,2010-08-06 00:00:00,,,,260.09,,,HVStrategy,150,733990.0,RSI,150,32.44024381507721,LRSI,150,0.0,TSI,150,-29.335636615526383,Broker,150,100010.36,100010.36,BuySell,150,,,BuySell,150,,,DataTrades,150,,
151,iv30,151,2010-08-09 00:00:00,,,,26.02,,,stockpx,151,2010-08-09 00:00:00,,,,261.75,,,HVStrategy,151,733993.0,RSI,151,33.320837885742804,LRSI,151,0.0,TSI,151,-29.96558756226568,Broker,151,100010.36,100010.36,BuySell,151,,,BuySell,151,,,DataTrades,151,,
152,iv30,152,2010-08-10 00:00:00,,,,26.19,,,stockpx,152,2010-08-10 00:00:00,,,,259.17,,,HVStrategy,152,733994.0,RSI,152,34.036327662862846,LRSI,152,0.0,TSI,152,-30.33848884525051,Broker,152,100010.36,100010.36,BuySell,152,,,BuySell,152,,,DataTrades,152,,
153,iv30,153,2010-08-11 00:00:00,,,,29.4,,,stockpx,153,2010-08-11 00:00:00,,,,250.14,,,HVStrategy,153,733995.0,RSI,153,45.85151034644041,LRSI,153,0.5543092547004471,TSI,153,-27.431714464220146,Broker,153,100010.36,100010.36,BuySell,153,,,BuySell,153,,,DataTrades,153,,
154,iv30,154,2010-08-12 00:00:00,,,,29.45,,,stockpx,154,2010-08-12 00:00:00,,,,251.64,,,HVStrategy,154,733996.0,RSI,154,46.01371701226367,LRSI,154,0.5906474435989089,TSI,154,-24.969519419651327,Broker,154,100010.36,100010.36,BuySell,154,,,BuySell,154,,,DataTrades,154,,
155,iv30,155,2010-08-13 00:00:00,,,,28.95,,,stockpx,155,2010-08-13 00:00:00,,,,249.57,,,HVStrategy,155,733997.0,RSI,155,44.575696210925216,LRSI,155,0.6828379252035188,TSI,155,-23.213753258664756,Broker,155,100010.36,100010.36,BuySell,155,,,BuySell,155,,,DataTrades,155,,
156,iv30,156,2010-08-16 00:00:00,,,,28.4,,,stockpx,156,2010-08-16 00:00:00,,,,247.57,,,HVStrategy,156,734000.0,RSI,156,42.9843467880997,LRSI,156,1.0,TSI,156,-22.093652144923126,Broker,156,100010.36,100010.36,BuySell,156,,,BuySell,156,,,DataTrades,156,,
157,iv30,157,2010-08-17 00:00:00,,,,27.38,,,stockpx,157,2010-08-17 00:00:00,,,,252.67,,,HVStrategy,157,734001.0,RSI,157,40.12353817527679,LRSI,157,0.8222291204617674,TSI,157,-21.840437860657058,Broker,157,100010.36,100010.36,BuySell,157,,,BuySell,157,,,DataTrades,157,,
158,iv30,158,2010-08-18 00:00:00,,,,27.35,,,stockpx,158,2010-08-18 00:00:00,,,,252.96,,,HVStrategy,158,734002.0,RSI,158,40.03913303330279,LRSI,158,0.7777398349402018,TSI,158,-21.64852719523526,Broker,158,100010.36,100010.36,BuySell,158,,,BuySell,158,,,DataTrades,158,,
159,iv30,159,2010-08-19 00:00:00,,,,28.35,,,stockpx,159,2010-08-19 00:00:00,,,,250.15,,,HVStrategy,159,734003.0,RSI,159,44.24915682739154,LRSI,159,0.8008304021275141,TSI,159,-20.36969751320008,Broker,159,100010.36,100010.36,BuySell,159,,,BuySell,159,,,DataTrades,159,,
160,iv30,160,2010-08-20 00:00:00,,,,27.28,,,stockpx,160,2010-08-20 00:00:00,,,,249.85,,,HVStrategy,160,734004.0,RSI,160,40.93706894212898,LRSI,160,0.5159790714565246,TSI,160,-20.103924713062536,Broker,160,100010.36,100010.36,BuySell,160,,,BuySell,160,,,DataTrades,160,,
161,iv30,161,2010-08-23 00:00:00,,,,27.88,,,stockpx,161,2010-08-23 00:00:00,,,,246.82,,,HVStrategy,161,734007.0,RSI,161,43.49132331619226,LRSI,161,0.5137388950819857,TSI,161,-19.18666504322004,Broker,161,100010.36,100010.36,BuySell,161,,,BuySell,161,,,DataTrades,161,,
162,iv30,162,2010-08-24 00:00:00,,,,31.21,,,stockpx,162,2010-08-24 00:00:00,,,,240.11,,,HVStrategy,162,734008.0,RSI,162,55.09767329607,LRSI,162,0.6709001354176918,TSI,162,-14.611336755059398,Broker,162,100010.36,100010.36,BuySell,162,,,BuySell,162,,,DataTrades,162,,
163,iv30,163,2010-08-25 00:00:00,,,,31.56,,,stockpx,163,2010-08-25 00:00:00,,,,243.12,,,HVStrategy,163,734009.0,RSI,163,56.117853477640146,LRSI,163,0.6912448726159792,TSI,163,-10.577881180830612,Broker,163,100010.36,100010.36,BuySell,163,,,BuySell,163,,,DataTrades,163,,
164,iv30,164,2010-08-26 00:00:00,,,,30.77,,,stockpx,164,2010-08-26 00:00:00,,,,240.94,,,HVStrategy,164,734010.0,RSI,164,53.18083345836047,LRSI,164,0.7231240701065054,TSI,164,-8.027759929173616,Broker,164,100010.36,100010.36,BuySell,164,,,BuySell,164,,,DataTrades,164,,
165,iv30,165,2010-08-27 00:00:00,,,,29.72,,,stockpx,165,2010-08-27 00:00:00,,,,241.17,,,HVStrategy,165,734011.0,RSI,165,49.47458200670825,LRSI,165,1.0,TSI,165,-6.9306003942537995,Broker,165,100010.36,100010.36,BuySell,165,,,BuySell,165,,,DataTrades,165,,
166,iv30,166,2010-08-30 00:00:00,,,,30.14,,,stockpx,166,2010-08-30 00:00:00,,,,242.61,,,HVStrategy,166,734014.0,RSI,166,50.94719379800786,LRSI,166,1.0,TSI,166,-5.594116615256664,Broker,166,100010.36,100010.36,BuySell,166,,,BuySell,166,,,DataTrades,166,,
167,iv30,167,2010-08-31 00:00:00,,,,29.83,,,stockpx,167,2010-08-31 00:00:00,,,,243.07,,,HVStrategy,167,734015.0,RSI,167,49.79361023116534,LRSI,167,0.9228996905430119,TSI,167,-4.80128872527499,Broker,167,100010.36,100010.36,BuySell,167,,,BuySell,167,,,DataTrades,167,,
168,iv30,168,2010-09-01 00:00:00,,,,26.07,,,stockpx,168,2010-09-01 00:00:00,,,,249.96,,,HVStrategy,168,734016.0,RSI,168,38.428108031247945,LRSI,168,0.4695927137817477,TSI,168,-7.778056166153316,Broker,168,100010.36,100010.36,BuySell,168,,,BuySell,168,,,DataTrades,168,,
169,iv30,169,2010-09-02 00:00:00,,,,24.9,,,stockpx,169,2010-09-02 00:00:00,,,,251.79,,,HVStrategy,169,734017.0,RSI,169,35.69763927297417,LRSI,169,0.3615340134536264,TSI,169,-11.155704073149938,Broker,169,100010.36,100010.36,BuySell,169,,,BuySell,169,,,DataTrades,169,,
170,iv30,170,2010-09-03 00:00:00,,,,24.04,,,stockpx,170,2010-09-03 00:00:00,,,,258.4,,,HVStrategy,170,734018.0,RSI,170,33.796735077962126,LRSI,170,0.25113353892495777,TSI,170,-14.542029680150481,Broker,170,100010.36,100010.36,BuySell,170,,,BuySell,170,,,DataTrades,170,,
171,iv30,171,2010-09-07 00:00:00,,,,26.36,,,stockpx,171,2010-09-07 00:00:00,,,,258.22,,,HVStrategy,171,734022.0,RSI,171,42.6663460240764,LRSI,171,0.15824207520691835,TSI,171,-14.570393832664024,Broker,171,100010.36,100010.36,BuySell,171,,,BuySell,171,,,DataTrades,171,,
172,iv30,172,2010-09-08 00:00:00,,,,26.17,,,stockpx,172,2010-09-08 00:00:00,,,,262.7,,,HVStrategy,172,734023.0,RSI,172,42.16808225103526,LRSI,172,0.0,TSI,172,-14.75007426137776,Broker,172,100010.36,100010.36,BuySell,172,,,BuySell,172,,,DataTrades,172,,
173,iv30,173,2010-09-09 00:00:00,,,,25.95,,,stockpx,173,2010-09-09 00:00:00,,,,263.83,,,HVStrategy,173,734024.0,RSI,173,41.56283505230711,LRSI,173,0.0,TSI,173,-15.075801214994566,Broker,173,100010.36,100010.36,BuySell,173,,,BuySell,173,,,DataTrades,173,,
174,iv30,174,2010-09-10 00:00:00,,,,25.34,,,stockpx,174,2010-09-10 00:00:00,,,,263.33,,,HVStrategy,174,734025.0,RSI,174,39.854707109792564,LRSI,174,0.0,TSI,174,-15.848732134971858,Broker,174,100010.36,100010.36,BuySell,174,,,BuySell,174,,,DataTrades,174,,
