Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
1919,10dORHV,1919,9/25/17 0:00,,,,20.53,,,stockpx,1919,9/25/17 0:00,,,,150.55,,,HVStrategy,1919,736597,RSI,1919,32.64461386,0,0,LRSI,1919,0,0,1,TSI,1919,-10.01574007,0,1,Broker,1919,99907.02,99907.02,BuySell,1919,,,BuySell,1919,,,DataTrades,1919,,
1920,10dORHV,1920,9/26/17 0:00,,,,19.29,,,stockpx,1920,9/26/17 0:00,,,,153.14,,,HVStrategy,1920,736598,RSI,1920,40.50817389,0,0,LRSI,1920,0,0,1,TSI,1920,-11.61137085,0,1,Broker,1920,99907.02,99907.02,BuySell,1920,,,BuySell,1920,,,DataTrades,1920,,
1921,10dORHV,1921,9/27/17 0:00,,,,19.02,,,stockpx,1921,9/27/17 0:00,,,,154.23,,,HVStrategy,1921,736599,RSI,1921,43.49784429,0,0,LRSI,1921,0.045637733,0,1,TSI,1921,-11.96092749,0,1,Broker,1921,99907.02,99907.02,BuySell,1921,,,BuySell,1921,,,DataTrades,1921,,
1922,10dORHV,1922,9/28/17 0:00,,,,19.02,,,stockpx,1922,9/28/17 0:00,,,,153.28,,,HVStrategy,1922,736600,RSI,1922,41.53855232,0,0,LRSI,1922,0.01191603,0,1,TSI,1922,-12.8478511,0,1,Broker,1922,99907.02,99907.02,BuySell,1922,,,BuySell,1922,,,DataTrades,1922,,
1923,10dORHV,1923,9/29/17 0:00,,,,18.48,,,stockpx,1923,9/29/17 0:00,,,,154.12,,,HVStrategy,1923,736601,RSI,1923,43.94292732,0,0,LRSI,1923,0.103872378,0,1,TSI,1923,-12.85527625,0,1,Broker,1923,99907.02,99907.02,BuySell,1923,,,BuySell,1923,,,DataTrades,1923,,
1924,10dORHV,1924,10/2/17 0:00,,,,18.04,,,stockpx,1924,10/2/17 0:00,,,,153.81,,,HVStrategy,1924,736604,RSI,1924,43.23620742,0,0,LRSI,1924,0.097962025,0,1,TSI,1924,-13.06227555,0,1,Broker,1924,99907.02,99907.02,BuySell,1924,,,BuySell,1924,,,DataTrades,1924,,
1925,10dORHV,1925,10/3/17 0:00,,,,18.06,,,stockpx,1925,10/3/17 0:00,,,,154.48,,,HVStrategy,1925,736605,RSI,1925,45.28438411,0,0,LRSI,1925,0.283553774,0,1,TSI,1925,-12.65802023,0,1,Broker,1925,99907.02,99907.02,BuySell,1925,,,BuySell,1925,,,DataTrades,1925,,
1926,10dORHV,1926,10/4/17 0:00,,,,15.44,,,stockpx,1926,10/4/17 0:00,,,,153.48,,,HVStrategy,1926,736606,RSI,1926,42.80199473,0,0,LRSI,1926,0.340076865,0,0,TSI,1926,-12.99884929,0,1,Broker,1926,99907.02,99907.02,BuySell,1926,,,BuySell,1926,,,DataTrades,1926,,
1927,10dORHV,1927,10/5/17 0:00,,,,14.03,,,stockpx,1927,10/5/17 0:00,,,,155.39,,,HVStrategy,1927,736607,RSI,1927,48.5978889,0,0,LRSI,1927,0.81018079,1,0,TSI,1927,-11.60173832,0,1,Broker,1927,99907.02,99907.02,BuySell,1927,,,BuySell,1927,,,DataTrades,1927,,
1928,10dORHV,1928,10/6/17 0:00,,,,13.41,,,stockpx,1928,10/6/17 0:00,,,,155.3,,,HVStrategy,1928,736608,RSI,1928,48.34927617,0,0,LRSI,1928,0.787334012,1,0,TSI,1928,-10.52879657,0,1,Broker,1928,99907.02,99907.02,BuySell,1928,,,BuySell,1928,,,DataTrades,1928,,
1929,10dORHV,1929,10/10/17 0:00,,,,11.67,,,stockpx,1929,10/10/17 0:00,,,,155.9,,,HVStrategy,1929,736612,RSI,1929,50.17910681,0,0,LRSI,1929,0.941623761,1,0,TSI,1929,-9.112085602,0,1,Broker,1929,99907.02,99907.02,BuySell,1929,,,BuySell,1929,,,DataTrades,1929,,
1930,10dORHV,1930,10/11/17 0:00,,,,11.56,,,stockpx,1930,10/11/17 0:00,,,,156.55,,,HVStrategy,1930,736613,RSI,1930,52.15654889,0,0,LRSI,1930,1,1,0,TSI,1930,-7.357040235,0,1,Broker,1930,99907.02,99907.02,BuySell,1930,,,BuySell,1930,,,DataTrades,1930,,
1931,10dORHV,1931,10/12/17 0:00,,,,11.47,,,stockpx,1931,10/12/17 0:00,,,,156,,,HVStrategy,1931,736614,RSI,1931,50.33598934,0,0,LRSI,1931,1,1,0,TSI,1931,-6.331678371,0,1,Broker,1931,99907.02,99907.02,BuySell,1931,,,BuySell,1931,,,DataTrades,1931,,
1932,10dORHV,1932,10/13/17 0:00,,,,10.85,,,stockpx,1932,10/13/17 0:00,,,,156.99,,,HVStrategy,1932,736615,RSI,1932,53.48345282,0,0,LRSI,1932,1,1,0,TSI,1932,-4.570926482,0,1,Broker,1932,99907.02,99907.02,BuySell,1932,,,BuySell,1932,,,DataTrades,1932,,
1933,10dORHV,1933,10/16/17 0:00,,,,12.49,,,stockpx,1933,10/16/17 0:00,,,,159.88,,,HVStrategy,1933,736618,RSI,1933,61.21149204,0,0,LRSI,1933,1,1,0,TSI,1933,-0.516281739,0,1,Broker,1933,99907.02,99907.02,BuySell,1933,,,BuySell,1933,,,DataTrades,1933,,
1934,10dORHV,1934,10/17/17 0:00,,,,12.64,,,stockpx,1934,10/17/17 0:00,,,,160.47,,,HVStrategy,1934,736619,RSI,1934,62.57835075,0,0,LRSI,1934,1,1,0,TSI,1934,3.254900994,1,0,Broker,1934,99907.02,99907.02,BuySell,1934,,,BuySell,1934,,,DataTrades,1934,,
1935,10dORHV,1935,10/18/17 0:00,,,,12.43,,,stockpx,1935,10/18/17 0:00,,,,159.76,,,HVStrategy,1935,736620,RSI,1935,59.84533658,0,0,LRSI,1935,1,1,0,TSI,1935,5.653189944,1,0,Broker,1935,99907.02,99907.02,BuySell,1935,,,BuySell,1935,,,DataTrades,1935,,
1936,10dORHV,1936,10/19/17 0:00,,,,14.18,,,stockpx,1936,10/19/17 0:00,,,,155.98,,,HVStrategy,1936,736621,RSI,1936,47.86091889,0,0,LRSI,1936,0.753893278,1,0,TSI,1936,4.052503494,1,0,Broker,1936,99907.02,99907.02,BuySell,1936,,,BuySell,1936,,,DataTrades,1936,,
1937,10dORHV,1937,10/20/17 0:00,,,,14.49,,,stockpx,1937,10/20/17 0:00,,,,156.25,,,HVStrategy,1937,736622,RSI,1937,48.65190276,0,0,LRSI,1937,0.734565339,1,0,TSI,1937,3.030342278,1,0,Broker,1937,99907.02,99907.02,BuySell,1937,,,BuySell,1937,,,DataTrades,1937,,
1938,10dORHV,1938,10/23/17 0:00,,,,14.86,,,stockpx,1938,10/23/17 0:00,,,,156.17,,,HVStrategy,1938,736625,RSI,1938,48.41752428,0,0,LRSI,1938,0.641568994,0,0,TSI,1938,2.142491918,1,0,Broker,1938,99907.02,99907.02,BuySell,1938,,,BuySell,1938,,,DataTrades,1938,,
1939,10dORHV,1939,10/24/17 0:00,,,,14.08,,,stockpx,1939,10/24/17 0:00,,,,157.1,,,HVStrategy,1939,736626,RSI,1939,51.3515541,0,0,LRSI,1939,0.51902219,0,0,TSI,1939,2.237670412,1,0,Broker,1939,99907.02,99907.02,BuySell,1939,,,BuySell,1939,,,DataTrades,1939,,
1940,10dORHV,1940,10/25/17 0:00,,,,14.57,,,stockpx,1940,10/25/17 0:00,,,,156.41,,,HVStrategy,1940,736627,RSI,1940,49.11919328,0,0,LRSI,1940,0,0,1,TSI,1940,1.677543645,1,0,Broker,1940,99907.02,99907.02,BuySell,1940,,,BuySell,1940,,,DataTrades,1940,,
1941,10dORHV,1941,10/26/17 0:00,,,,14.45,,,stockpx,1941,10/26/17 0:00,,,,157.41,,,HVStrategy,1941,736628,RSI,1941,52.35207897,0,0,LRSI,1941,0.167807238,0,1,TSI,1941,2.122151048,1,0,Broker,1941,99907.02,99907.02,BuySell,1941,,,BuySell,1941,,,DataTrades,1941,,
1942,10dORHV,1942,10/27/17 0:00,,,,19.98,,,stockpx,1942,10/27/17 0:00,,,,163.05,,,HVStrategy,1942,736629,RSI,1942,65.62006928,0,0,LRSI,1942,0.635381437,0,0,TSI,1942,7.365685791,1,0,Broker,1942,99907.02,99907.02,BuySell,1942,,,BuySell,1942,,,DataTrades,1942,,
1943,10dORHV,1943,10/30/17 0:00,,,,21.37,,,stockpx,1943,10/30/17 0:00,,,,166.72,,,HVStrategy,1943,736632,RSI,1943,71.23340798,1,0,LRSI,1943,0.724169902,1,0,TSI,1943,14.10292772,1,0,Broker,1943,99907.02,99907.02,BuySell,1943,,,BuySell,1943,,,DataTrades,1943,,
1944,10dORHV,1944,10/31/17 0:00,,,,22.06,,,stockpx,1944,10/31/17 0:00,,,,169.04,,,HVStrategy,1944,736633,RSI,1944,74.11105312,1,0,LRSI,1944,0.778733606,1,0,TSI,1944,20.61558999,1,0,Broker,1944,99929.08,99907.02,BuySell,1944,,22.06,BuySell,1944,,,DataTrades,1944,,
1945,10dORHV,1945,11/1/17 0:00,,,,23.58,,,stockpx,1945,11/1/17 0:00,,,,166.89,,,HVStrategy,1945,736634,RSI,1945,67.38377588,0,0,LRSI,1945,0.854954234,1,0,TSI,1945,23.33923712,1,0,Broker,1945,99929.08,99905.5,BuySell,1945,,,BuySell,1945,,,DataTrades,1945,,
1946,10dORHV,1946,11/2/17 0:00,,,,22.95,,,stockpx,1946,11/2/17 0:00,,,,168.11,,,HVStrategy,1946,736635,RSI,1946,69.09793038,0,0,LRSI,1946,1,1,0,TSI,1946,26.06865727,1,0,Broker,1946,99929.08,99906.13,BuySell,1946,,,BuySell,1946,,,DataTrades,1946,,
1947,10dORHV,1947,11/3/17 0:00,,,,24.6,,,stockpx,1947,11/3/17 0:00,,,,172.5,,,HVStrategy,1947,736636,RSI,1947,74.32657838,1,0,LRSI,1947,1,1,0,TSI,1947,30.44770421,1,0,Broker,1947,99929.08,99904.48,BuySell,1947,,,BuySell,1947,,,DataTrades,1947,,
1948,10dORHV,1948,11/6/17 0:00,,,,25.08,,,stockpx,1948,11/6/17 0:00,,,,174.25,,,HVStrategy,1948,736639,RSI,1948,76.06514319,1,0,LRSI,1948,1,1,0,TSI,1948,34.51029654,1,0,Broker,1948,99929.08,99904,BuySell,1948,,,BuySell,1948,,,DataTrades,1948,,
1949,10dORHV,1949,11/7/17 0:00,,,,25.08,,,stockpx,1949,11/7/17 0:00,,,,174.81,,,HVStrategy,1949,736640,RSI,1949,76.61096894,1,0,LRSI,1949,1,1,0,TSI,1949,37.80778966,1,0,Broker,1949,99929.08,99904,BuySell,1949,,,BuySell,1949,,,DataTrades,1949,,
1950,10dORHV,1950,11/8/17 0:00,,,,25,,,stockpx,1950,11/8/17 0:00,,,,176.24,,,HVStrategy,1950,736641,RSI,1950,77.99120135,1,0,LRSI,1950,1,1,0,TSI,1950,40.93539982,1,0,Broker,1950,99904.08,99904.08,BuySell,1950,25,,BuySell,1950,,,DataTrades,1950,-2.94,
1951,10dORHV,1951,11/9/17 0:00,,,,25.37,,,stockpx,1951,11/9/17 0:00,,,,175.88,,,HVStrategy,1951,736642,RSI,1951,76.76307374,1,0,LRSI,1951,1,1,0,TSI,1951,43.02382515,1,0,Broker,1951,99929.45,99904.08,BuySell,1951,,25.37,BuySell,1951,,,DataTrades,1951,,
1952,10dORHV,1952,11/10/17 0:00,,,,21.25,,,stockpx,1952,11/10/17 0:00,,,,174.67,,,HVStrategy,1952,736643,RSI,1952,72.62361734,1,0,LRSI,1952,1,1,0,TSI,1952,43.49646129,1,0,Broker,1952,99929.45,99908.2,BuySell,1952,,,BuySell,1952,,,DataTrades,1952,,
1953,10dORHV,1953,11/13/17 0:00,,,,18.68,,,stockpx,1953,11/13/17 0:00,,,,173.97,,,HVStrategy,1953,736646,RSI,1953,70.26305571,1,0,LRSI,1953,0.974481891,1,0,TSI,1953,43.18571455,1,0,Broker,1953,99929.45,99910.77,BuySell,1953,,,BuySell,1953,,,DataTrades,1953,,
1954,10dORHV,1954,11/14/17 0:00,,,,18.59,,,stockpx,1954,11/14/17 0:00,,,,171.34,,,HVStrategy,1954,736647,RSI,1954,62.0963662,0,0,LRSI,1954,0.774812413,1,0,TSI,1954,40.36532255,1,0,Broker,1954,99929.45,99910.86,BuySell,1954,,,BuySell,1954,,,DataTrades,1954,,
1955,10dORHV,1955,11/17/17 0:00,,,,14.2,,,stockpx,1955,11/17/17 0:00,,,,170.15,,,HVStrategy,1955,736650,RSI,1955,58.7679658,0,0,LRSI,1955,0.646805954,0,0,TSI,1955,36.99072607,1,0,Broker,1955,99929.45,99915.25,BuySell,1955,,,BuySell,1955,,,DataTrades,1955,,
1956,10dORHV,1956,11/20/17 0:00,,,,12.78,,,stockpx,1956,11/20/17 0:00,,,,169.98,,,HVStrategy,1956,736653,RSI,1956,58.28731456,0,0,LRSI,1956,0.484651413,0,0,TSI,1956,34.12539617,1,0,Broker,1956,99929.45,99916.67,BuySell,1956,,,BuySell,1956,,,DataTrades,1956,,
1957,10dORHV,1957,11/21/17 0:00,,,,14.54,,,stockpx,1957,11/21/17 0:00,,,,173.14,,,HVStrategy,1957,736654,RSI,1957,64.1558594,0,0,LRSI,1957,0.420383897,0,0,TSI,1957,33.27528524,1,0,Broker,1957,99914.91,99914.91,BuySell,1957,14.54,,BuySell,1957,,,DataTrades,1957,10.83,
1958,10dORHV,1958,11/22/17 0:00,,,,14.69,,,stockpx,1958,11/22/17 0:00,,,,174.96,,,HVStrategy,1958,736655,RSI,1958,67.03269298,0,0,LRSI,1958,0.379810726,0,0,TSI,1958,33.44223701,1,0,Broker,1958,99914.91,99914.91,BuySell,1958,,,BuySell,1958,,,DataTrades,1958,,
1959,10dORHV,1959,11/24/17 0:00,,,,13.84,,,stockpx,1959,11/24/17 0:00,,,,174.97,,,HVStrategy,1959,736657,RSI,1959,67.048342,0,0,LRSI,1959,0.407579508,0,0,TSI,1959,33.57965091,1,0,Broker,1959,99914.91,99914.91,BuySell,1959,,,BuySell,1959,,,DataTrades,1959,,
1960,10dORHV,1960,11/27/17 0:00,,,,14.08,,,stockpx,1960,11/27/17 0:00,,,,174.09,,,HVStrategy,1960,736660,RSI,1960,64.16199287,0,0,LRSI,1960,0.517959897,0,0,TSI,1960,32.86483289,1,0,Broker,1960,99914.91,99914.91,BuySell,1960,,,BuySell,1960,,,DataTrades,1960,,
1961,10dORHV,1961,11/28/17 0:00,,,,14.96,,,stockpx,1961,11/28/17 0:00,,,,173.07,,,HVStrategy,1961,736661,RSI,1961,60.89002412,0,0,LRSI,1961,0.70417059,1,0,TSI,1961,31.32039409,1,0,Broker,1961,99914.91,99914.91,BuySell,1961,,,BuySell,1961,,,DataTrades,1961,,
1962,10dORHV,1962,11/29/17 0:00,,,,18.18,,,stockpx,1962,11/29/17 0:00,,,,169.48,,,HVStrategy,1962,736662,RSI,1962,51.02699613,0,0,LRSI,1962,0.480888464,0,0,TSI,1962,26.74508621,1,0,Broker,1962,99914.91,99914.91,BuySell,1962,,,BuySell,1962,,,DataTrades,1962,,
1963,10dORHV,1963,11/30/17 0:00,,,,19.06,,,stockpx,1963,11/30/17 0:00,,,,171.85,,,HVStrategy,1963,736663,RSI,1963,56.08433614,0,0,LRSI,1963,0.55258936,0,0,TSI,1963,24.39168071,1,0,Broker,1963,99914.91,99914.91,BuySell,1963,,,BuySell,1963,,,DataTrades,1963,,
1964,10dORHV,1964,12/1/17 0:00,,,,19.4,,,stockpx,1964,12/1/17 0:00,,,,171.05,,,HVStrategy,1964,736664,RSI,1964,54.05511882,0,0,LRSI,1964,0.289519654,0,1,TSI,1964,21.85142006,1,0,Broker,1964,99914.91,99914.91,BuySell,1964,,,BuySell,1964,,,DataTrades,1964,,
1965,10dORHV,1965,12/4/17 0:00,,,,19.91,,,stockpx,1965,12/4/17 0:00,,,,169.8,,,HVStrategy,1965,736667,RSI,1965,50.95297969,0,0,LRSI,1965,0,0,1,TSI,1965,18.77391444,1,0,Broker,1965,99914.91,99914.91,BuySell,1965,,,BuySell,1965,,,DataTrades,1965,,
1966,10dORHV,1966,12/5/17 0:00,,,,20.59,,,stockpx,1966,12/5/17 0:00,,,,169.64,,,HVStrategy,1966,736668,RSI,1966,50.5530657,0,0,LRSI,1966,0,0,1,TSI,1966,16.17596587,1,0,Broker,1966,99914.91,99914.91,BuySell,1966,,,BuySell,1966,,,DataTrades,1966,,
1967,10dORHV,1967,12/6/17 0:00,,,,20.33,,,stockpx,1967,12/6/17 0:00,,,,169.01,,,HVStrategy,1967,736669,RSI,1967,48.92477807,0,0,LRSI,1967,0,0,1,TSI,1967,13.53975241,1,0,Broker,1967,99914.91,99914.91,BuySell,1967,,,BuySell,1967,,,DataTrades,1967,,
1968,10dORHV,1968,12/7/17 0:00,,,,19.99,,,stockpx,1968,12/7/17 0:00,,,,169.32,,,HVStrategy,1968,736670,RSI,1968,49.78191382,0,0,LRSI,1968,0,0,1,TSI,1968,11.57448987,1,0,Broker,1968,99914.91,99914.91,BuySell,1968,,,BuySell,1968,,,DataTrades,1968,,
1969,10dORHV,1969,12/8/17 0:00,,,,20.31,,,stockpx,1969,12/8/17 0:00,,,,169.37,,,HVStrategy,1969,736671,RSI,1969,49.92787199,0,0,LRSI,1969,0,0,1,TSI,1969,9.975251568,1,0,Broker,1969,99914.91,99914.91,BuySell,1969,,,BuySell,1969,,,DataTrades,1969,,
1970,10dORHV,1970,12/11/17 0:00,,,,22.07,,,stockpx,1970,12/11/17 0:00,,,,172.67,,,HVStrategy,1970,736674,RSI,1970,58.50092109,0,0,LRSI,1970,0.370391276,0,0,TSI,1970,10.92903493,1,0,Broker,1970,99914.91,99914.91,BuySell,1970,,,BuySell,1970,,,DataTrades,1970,,
1971,10dORHV,1971,12/12/17 0:00,,,,21.5,,,stockpx,1971,12/12/17 0:00,,,,171.7,,,HVStrategy,1971,736675,RSI,1971,55.49330545,0,0,LRSI,1971,0.354203979,0,0,TSI,1971,10.86877496,1,0,Broker,1971,99914.91,99914.91,BuySell,1971,,,BuySell,1971,,,DataTrades,1971,,
1972,10dORHV,1972,12/13/17 0:00,,,,18.06,,,stockpx,1972,12/13/17 0:00,,,,172.27,,,HVStrategy,1972,736676,RSI,1972,56.89569318,0,0,LRSI,1972,0.558223515,0,0,TSI,1972,11.21722495,1,0,Broker,1972,99914.91,99914.91,BuySell,1972,,,BuySell,1972,,,DataTrades,1972,,
1973,10dORHV,1973,12/14/17 0:00,,,,16.51,,,stockpx,1973,12/14/17 0:00,,,,172.22,,,HVStrategy,1973,736677,RSI,1973,56.72683924,0,0,LRSI,1973,0.770452677,1,0,TSI,1973,11.45899806,1,0,Broker,1973,99914.91,99914.91,BuySell,1973,,,BuySell,1973,,,DataTrades,1973,,
1974,10dORHV,1974,12/15/17 0:00,,,,16.03,,,stockpx,1974,12/15/17 0:00,,,,173.97,,,HVStrategy,1974,736678,RSI,1974,61.08047457,0,0,LRSI,1974,1,1,0,TSI,1974,12.91649157,1,0,Broker,1974,99914.91,99914.91,BuySell,1974,,,BuySell,1974,,,DataTrades,1974,,
1975,10dORHV,1975,12/18/17 0:00,,,,16.07,,,stockpx,1975,12/18/17 0:00,,,,176.42,,,HVStrategy,1975,736681,RSI,1975,66.20648531,0,0,LRSI,1975,1,1,0,TSI,1975,15.83027664,1,0,Broker,1975,99914.91,99914.91,BuySell,1975,,,BuySell,1975,,,DataTrades,1975,,
1976,10dORHV,1976,12/19/17 0:00,,,,15.59,,,stockpx,1976,12/19/17 0:00,,,,174.54,,,HVStrategy,1976,736682,RSI,1976,59.70788116,0,0,LRSI,1976,0.897309715,1,0,TSI,1976,16.36742738,1,0,Broker,1976,99914.91,99914.91,BuySell,1976,,,BuySell,1976,,,DataTrades,1976,,
1977,10dORHV,1977,12/20/17 0:00,,,,14.52,,,stockpx,1977,12/20/17 0:00,,,,174.35,,,HVStrategy,1977,736683,RSI,1977,59.07675437,0,0,LRSI,1977,1,1,0,TSI,1977,16.61378015,1,0,Broker,1977,99914.91,99914.91,BuySell,1977,,,BuySell,1977,,,DataTrades,1977,,
1978,10dORHV,1978,12/21/17 0:00,,,,14.68,,,stockpx,1978,12/21/17 0:00,,,,175.01,,,HVStrategy,1978,736684,RSI,1978,60.63339352,0,0,LRSI,1978,1,1,0,TSI,1978,17.26960313,1,0,Broker,1978,99914.91,99914.91,BuySell,1978,,,BuySell,1978,,,DataTrades,1978,,
1979,10dORHV,1979,12/22/17 0:00,,,,14.25,,,stockpx,1979,12/22/17 0:00,,,,175.01,,,HVStrategy,1979,736685,RSI,1979,60.63339352,0,0,LRSI,1979,1,1,0,TSI,1979,17.80585863,1,0,Broker,1979,99914.91,99914.91,BuySell,1979,,,BuySell,1979,,,DataTrades,1979,,
1980,10dORHV,1980,12/26/17 0:00,,,,13.67,,,stockpx,1980,12/26/17 0:00,,,,170.57,,,HVStrategy,1980,736689,RSI,1980,46.75709086,0,0,LRSI,1980,0.56268274,0,0,TSI,1980,13.8445793,1,0,Broker,1980,99914.91,99914.91,BuySell,1980,,,BuySell,1980,,,DataTrades,1980,,
1981,10dORHV,1981,12/27/17 0:00,,,,13.6,,,stockpx,1981,12/27/17 0:00,,,,170.6,,,HVStrategy,1981,736690,RSI,1981,46.84560732,0,0,LRSI,1981,0.509219925,0,0,TSI,1981,10.7541311,1,0,Broker,1981,99914.91,99914.91,BuySell,1981,,,BuySell,1981,,,DataTrades,1981,,
1982,10dORHV,1982,12/28/17 0:00,,,,13.54,,,stockpx,1982,12/28/17 0:00,,,,171.08,,,HVStrategy,1982,736691,RSI,1982,48.32587427,0,0,LRSI,1982,0.389349868,0,0,TSI,1982,8.642887541,1,0,Broker,1982,99914.91,99914.91,BuySell,1982,,,BuySell,1982,,,DataTrades,1982,,
1983,10dORHV,1983,12/29/17 0:00,,,,13.9,,,stockpx,1983,12/29/17 0:00,,,,169.23,,,HVStrategy,1983,736692,RSI,1983,43.31871276,0,0,LRSI,1983,0.011111026,0,1,TSI,1983,5.24011497,1,0,Broker,1983,99914.91,99914.91,BuySell,1983,,,BuySell,1983,,,DataTrades,1983,,
1984,10dORHV,1984,1/2/18 0:00,,,,15.25,,,stockpx,1984,1/2/18 0:00,,,,172.26,,,HVStrategy,1984,736696,RSI,1984,52.07686832,0,0,LRSI,1984,0.061028378,0,1,TSI,1984,4.989828559,1,0,Broker,1984,99914.91,99914.91,BuySell,1984,,,BuySell,1984,,,DataTrades,1984,,
1985,10dORHV,1985,1/3/18 0:00,,,,14.8,,,stockpx,1985,1/3/18 0:00,,,,172.23,,,HVStrategy,1985,736697,RSI,1985,51.99121066,0,0,LRSI,1985,0.150158045,0,1,TSI,1985,4.76761162,1,0,Broker,1985,99914.91,99914.91,BuySell,1985,,,BuySell,1985,,,DataTrades,1985,,
1986,10dORHV,1986,1/4/18 0:00,,,,14.54,,,stockpx,1986,1/4/18 0:00,,,,173.03,,,HVStrategy,1986,736698,RSI,1986,54.15667414,0,0,LRSI,1986,0.268077243,0,1,TSI,1986,5.235337825,1,0,Broker,1986,99914.91,99914.91,BuySell,1986,,,BuySell,1986,,,DataTrades,1986,,
1987,10dORHV,1987,1/5/18 0:00,,,,15,,,stockpx,1987,1/5/18 0:00,,,,175,,,HVStrategy,1987,736699,RSI,1987,59.05443826,0,0,LRSI,1987,0.513923225,0,0,TSI,1987,7.18315488,1,0,Broker,1987,99914.91,99914.91,BuySell,1987,,,BuySell,1987,,,DataTrades,1987,,
1988,10dORHV,1988,1/8/18 0:00,,,,14.91,,,stockpx,1988,1/8/18 0:00,,,,174.35,,,HVStrategy,1988,736702,RSI,1988,56.89458381,0,0,LRSI,1988,0.601497306,0,0,TSI,1988,8.137064909,1,0,Broker,1988,99914.91,99914.91,BuySell,1988,,,BuySell,1988,,,DataTrades,1988,,
1989,10dORHV,1989,1/9/18 0:00,,,,15.1,,,stockpx,1989,1/9/18 0:00,,,,174.33,,,HVStrategy,1989,736703,RSI,1989,56.82571569,0,0,LRSI,1989,0.844436991,1,0,TSI,1989,8.887114242,1,0,Broker,1989,99914.91,99914.91,BuySell,1989,,,BuySell,1989,,,DataTrades,1989,,
1990,10dORHV,1990,1/10/18 0:00,,,,12.77,,,stockpx,1990,1/10/18 0:00,,,,174.29,,,HVStrategy,1990,736704,RSI,1990,56.67794917,0,0,LRSI,1990,1,1,0,TSI,1990,9.464223371,1,0,Broker,1990,99914.91,99914.91,BuySell,1990,,,BuySell,1990,,,DataTrades,1990,,
1991,10dORHV,1991,1/11/18 0:00,,,,12.86,,,stockpx,1991,1/11/18 0:00,,,,175.28,,,HVStrategy,1991,736705,RSI,1991,59.48594675,0,0,LRSI,1991,1,1,0,TSI,1991,10.74490123,1,0,Broker,1991,99914.91,99914.91,BuySell,1991,,,BuySell,1991,,,DataTrades,1991,,
1992,10dORHV,1992,1/12/18 0:00,,,,13.3,,,stockpx,1992,1/12/18 0:00,,,,177.09,,,HVStrategy,1992,736706,RSI,1992,64.07115478,0,0,LRSI,1992,1,1,0,TSI,1992,13.25596033,1,0,Broker,1992,99914.91,99914.91,BuySell,1992,,,BuySell,1992,,,DataTrades,1992,,
1993,10dORHV,1993,1/16/18 0:00,,,,13.89,,,stockpx,1993,1/16/18 0:00,,,,176.19,,,HVStrategy,1993,736710,RSI,1993,60.41005791,0,0,LRSI,1993,1,1,0,TSI,1993,14.35258064,1,0,Broker,1993,99914.91,99914.91,BuySell,1993,,,BuySell,1993,,,DataTrades,1993,,
1994,10dORHV,1994,1/17/18 0:00,,,,14.51,,,stockpx,1994,1/17/18 0:00,,,,179.1,,,HVStrategy,1994,736711,RSI,1994,66.97999191,0,0,LRSI,1994,1,1,0,TSI,1994,17.4976093,1,0,Broker,1994,99914.91,99914.91,BuySell,1994,,,BuySell,1994,,,DataTrades,1994,,
1995,10dORHV,1995,1/18/18 0:00,,,,14.14,,,stockpx,1995,1/18/18 0:00,,,,179.26,,,HVStrategy,1995,736712,RSI,1995,67.30129754,0,0,LRSI,1995,1,1,0,TSI,1995,20.10193874,1,0,Broker,1995,99914.91,99914.91,BuySell,1995,,,BuySell,1995,,,DataTrades,1995,,
1996,10dORHV,1996,1/19/18 0:00,,,,14.4,,,stockpx,1996,1/19/18 0:00,,,,178.46,,,HVStrategy,1996,736713,RSI,1996,63.95056154,0,0,LRSI,1996,1,1,0,TSI,1996,21.30020226,1,0,Broker,1996,99914.91,99914.91,BuySell,1996,,,BuySell,1996,,,DataTrades,1996,,
1997,10dORHV,1997,1/22/18 0:00,,,,13.78,,,stockpx,1997,1/22/18 0:00,,,,177,,,HVStrategy,1997,736716,RSI,1997,58.25068603,0,0,LRSI,1997,0.929255742,1,0,TSI,1997,20.61893649,1,0,Broker,1997,99914.91,99914.91,BuySell,1997,,,BuySell,1997,,,DataTrades,1997,,
1998,10dORHV,1998,1/23/18 0:00,,,,14.14,,,stockpx,1998,1/23/18 0:00,,,,177.04,,,HVStrategy,1998,736717,RSI,1998,58.36018791,0,0,LRSI,1998,0.872973641,1,0,TSI,1998,20.10070734,1,0,Broker,1998,99914.91,99914.91,BuySell,1998,,,BuySell,1998,,,DataTrades,1998,,
1999,10dORHV,1999,1/24/18 0:00,,,,16.27,,,stockpx,1999,1/24/18 0:00,,,,174.22,,,HVStrategy,1999,736718,RSI,1999,48.66860077,0,0,LRSI,1999,0.587726539,0,0,TSI,1999,16.5256584,1,0,Broker,1999,99914.91,99914.91,BuySell,1999,,,BuySell,1999,,,DataTrades,1999,,
