Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
764,spx-2013-2018,764,2016-02-23 23:59:59.999989,1942.38,1942.38,1919.44,1921.27,3890650000.0,0.0,MeanReversionStrategy,764,736017.9999999999,SimpleMovingAverage,764,1989.19546875,Broker,764,102850.66000000003,100929.39000000003,BuySell,764,,,Trades,764,,
765,spx-2013-2018,765,2016-02-24 23:59:59.999989,1917.56,1932.08,1891.0,1929.8,4317250000.0,0.0,MeanReversionStrategy,765,736018.9999999999,SimpleMovingAverage,765,1988.367890625,Broker,765,102850.66000000003,100920.86000000003,BuySell,765,,,Trades,765,,
766,spx-2013-2018,766,2016-02-25 23:59:59.999989,1931.87,1951.83,1925.41,1951.7,4118210000.0,0.0,MeanReversionStrategy,766,736019.9999999999,SimpleMovingAverage,766,1988.21796875,Broker,766,102850.66000000003,100898.96000000004,BuySell,766,,,Trades,766,,
767,spx-2013-2018,767,2016-02-26 23:59:59.999989,1954.95,1962.96,1945.78,1948.05,4348510000.0,0.0,MeanReversionStrategy,767,736020.9999999999,SimpleMovingAverage,767,1988.64640625,Broker,767,102850.66000000003,100902.61000000003,BuySell,767,,,Trades,767,,
768,spx-2013-2018,768,2016-02-29 23:59:59.999989,1947.13,1958.27,1931.81,1932.23,4588180000.0,0.0,MeanReversionStrategy,768,736023.9999999999,SimpleMovingAverage,768,1989.15125,Broker,768,102850.66000000003,100918.43000000004,BuySell,768,,,Trades,768,,
769,spx-2013-2018,769,2016-03-01 23:59:59.999989,1937.09,1978.35,1937.09,1978.35,4819750000.0,0.0,MeanReversionStrategy,769,736024.9999999999,SimpleMovingAverage,769,1989.446875,Broker,769,102850.66000000003,100872.31000000003,BuySell,769,,,Trades,769,,
770,spx-2013-2018,770,2016-03-02 23:59:59.999989,1976.6,1986.51,1968.8,1986.45,4666610000.0,0.0,MeanReversionStrategy,770,736025.9999999999,SimpleMovingAverage,770,1989.437421875,Broker,770,102850.66000000003,100864.21000000004,BuySell,770,,,Trades,770,,
771,spx-2013-2018,771,2016-03-03 23:59:59.999989,1985.6,1993.69,1977.37,1993.4,5081700000.0,0.0,MeanReversionStrategy,771,736026.9999999999,SimpleMovingAverage,771,1989.4728125,Broker,771,100865.06000000003,100865.06000000003,BuySell,771,1985.6,,Trades,771,,-58.02999999999997
772,spx-2013-2018,772,2016-03-04 23:59:59.999989,1994.01,2009.13,1986.77,1999.99,6049930000.0,0.0,MeanReversionStrategy,772,736027.9999999999,SimpleMovingAverage,772,1989.690078125,Broker,772,102859.07000000002,100859.08000000002,BuySell,772,,1994.01,Trades,772,,
773,spx-2013-2018,773,2016-03-07 23:59:59.999989,1996.11,2006.12,1989.38,2001.76,4968180000.0,0.0,MeanReversionStrategy,773,736030.9999999999,SimpleMovingAverage,773,1990.376875,Broker,773,102859.07000000002,100857.31000000003,BuySell,773,,,Trades,773,,
774,spx-2013-2018,774,2016-03-08 23:59:59.999989,1996.88,1996.88,1977.43,1979.26,4641650000.0,0.0,MeanReversionStrategy,774,736031.9999999999,SimpleMovingAverage,774,1990.614375,Broker,774,102859.07000000002,100879.81000000003,BuySell,774,,,Trades,774,,
775,spx-2013-2018,775,2016-03-09 23:59:59.999989,1981.44,1992.69,1979.84,1989.26,4038120000.0,0.0,MeanReversionStrategy,775,736032.9999999999,SimpleMovingAverage,775,1990.912265625,Broker,775,102859.07000000002,100869.81000000003,BuySell,775,,,Trades,775,,
776,spx-2013-2018,776,2016-03-10 23:59:59.999989,1990.97,2005.08,1969.25,1989.57,4376790000.0,0.0,MeanReversionStrategy,776,736033.9999999999,SimpleMovingAverage,776,1991.44625,Broker,776,102859.07000000002,100869.50000000001,BuySell,776,,,Trades,776,,
777,spx-2013-2018,777,2016-03-11 23:59:59.999989,1994.71,2022.37,1994.71,2022.19,4078620000.0,0.0,MeanReversionStrategy,777,736034.9999999999,SimpleMovingAverage,777,1991.85859375,Broker,777,102859.07000000002,100836.88000000002,BuySell,777,,,Trades,777,,
778,spx-2013-2018,778,2016-03-14 23:59:59.999989,2019.27,2024.57,2012.05,2019.64,3487850000.0,0.0,MeanReversionStrategy,778,736037.9999999999,SimpleMovingAverage,778,1992.46484375,Broker,778,102859.07000000002,100839.43000000002,BuySell,778,,,Trades,778,,
779,spx-2013-2018,779,2016-03-15 23:59:59.999989,2015.27,2015.94,2005.23,2015.93,3560280000.0,0.0,MeanReversionStrategy,779,736038.9999999999,SimpleMovingAverage,779,1992.96203125,Broker,779,102859.07000000002,100843.14000000003,BuySell,779,,,Trades,779,,
780,spx-2013-2018,780,2016-03-16 23:59:59.999989,2014.24,2032.02,2010.04,2027.22,4057020000.0,0.0,MeanReversionStrategy,780,736039.9999999999,SimpleMovingAverage,780,1993.478984375,Broker,780,102859.07000000002,100831.85000000002,BuySell,780,,,Trades,780,,
781,spx-2013-2018,781,2016-03-17 23:59:59.999989,2026.9,2046.24,2022.16,2040.59,4530480000.0,0.0,MeanReversionStrategy,781,736040.9999999999,SimpleMovingAverage,781,1994.163046875,Broker,781,102859.07000000002,100818.48000000003,BuySell,781,,,Trades,781,,
782,spx-2013-2018,782,2016-03-18 23:59:59.999989,2041.16,2052.36,2041.16,2049.58,6503140000.0,0.0,MeanReversionStrategy,782,736041.9999999999,SimpleMovingAverage,782,1994.7215625,Broker,782,100817.91000000002,100817.91000000002,BuySell,782,2041.16,,Trades,782,,-47.15000000000009
783,spx-2013-2018,783,2016-03-21 23:59:59.999989,2047.88,2053.91,2043.14,2051.6,3376600000.0,0.0,MeanReversionStrategy,783,736044.9999999999,SimpleMovingAverage,783,1995.161328125,Broker,783,102865.79000000002,100814.19000000002,BuySell,783,,2047.88,Trades,783,,
784,spx-2013-2018,784,2016-03-22 23:59:59.999989,2048.64,2056.6,2040.57,2049.8,3418460000.0,0.0,MeanReversionStrategy,784,736045.9999999999,SimpleMovingAverage,784,1995.626953125,Broker,784,102865.79000000002,100815.99000000002,BuySell,784,,,Trades,784,,
785,spx-2013-2018,785,2016-03-23 23:59:59.999989,2048.55,2048.55,2034.86,2036.71,3639510000.0,0.0,MeanReversionStrategy,785,736046.9999999999,SimpleMovingAverage,785,1996.241640625,Broker,785,102865.79000000002,100829.08000000002,BuySell,785,,,Trades,785,,
786,spx-2013-2018,786,2016-03-24 23:59:59.999989,2032.48,2036.04,2022.49,2035.94,3407720000.0,0.0,MeanReversionStrategy,786,736047.9999999999,SimpleMovingAverage,786,1996.78046875,Broker,786,102865.79000000002,100829.85000000002,BuySell,786,,,Trades,786,,
787,spx-2013-2018,787,2016-03-28 23:59:59.999989,2037.89,2042.67,2031.96,2037.05,2809090000.0,0.0,MeanReversionStrategy,787,736051.9999999999,SimpleMovingAverage,787,1997.517265625,Broker,787,102865.79000000002,100828.74000000002,BuySell,787,,,Trades,787,,
788,spx-2013-2018,788,2016-03-29 23:59:59.999989,2035.75,2055.91,2028.31,2055.01,3822330000.0,0.0,MeanReversionStrategy,788,736052.9999999999,SimpleMovingAverage,788,1998.42546875,Broker,788,102865.79000000002,100810.78000000003,BuySell,788,,,Trades,788,,
789,spx-2013-2018,789,2016-03-30 23:59:59.999989,2058.27,2072.21,2058.27,2063.95,3590310000.0,0.0,MeanReversionStrategy,789,736053.9999999999,SimpleMovingAverage,789,1999.454453125,Broker,789,102865.79000000002,100801.84000000003,BuySell,789,,,Trades,789,,
790,spx-2013-2018,790,2016-03-31 23:59:59.999989,2063.77,2067.92,2057.46,2059.74,3715280000.0,0.0,MeanReversionStrategy,790,736054.9999999999,SimpleMovingAverage,790,2000.457578125,Broker,790,102865.79000000002,100806.05000000002,BuySell,790,,,Trades,790,,
791,spx-2013-2018,791,2016-04-01 23:59:59.999989,2056.62,2075.07,2043.98,2072.78,3749990000.0,0.0,MeanReversionStrategy,791,736055.9999999999,SimpleMovingAverage,791,2001.94984375,Broker,791,102865.79000000002,100793.01000000002,BuySell,791,,,Trades,791,,
792,spx-2013-2018,792,2016-04-04 23:59:59.999989,2073.19,2074.02,2062.57,2066.13,3485710000.0,0.0,MeanReversionStrategy,792,736058.9999999999,SimpleMovingAverage,792,2003.37203125,Broker,792,102865.79000000002,100799.66000000002,BuySell,792,,,Trades,792,,
793,spx-2013-2018,793,2016-04-05 23:59:59.999989,2062.5,2062.5,2042.56,2045.17,4154920000.0,0.0,MeanReversionStrategy,793,736059.9999999999,SimpleMovingAverage,793,2004.3496875,Broker,793,100803.29000000002,100803.29000000002,BuySell,793,2062.5,,Trades,793,,-14.61999999999989
794,spx-2013-2018,794,2016-04-06 23:59:59.999989,2045.56,2067.33,2043.09,2066.66,3750800000.0,0.0,MeanReversionStrategy,794,736060.9999999999,SimpleMovingAverage,794,2005.465625,Broker,794,100803.29000000002,100803.29000000002,BuySell,794,,,Trades,794,,
795,spx-2013-2018,795,2016-04-07 23:59:59.999989,2063.01,2063.01,2033.8,2041.91,3801250000.0,0.0,MeanReversionStrategy,795,736061.9999999999,SimpleMovingAverage,795,2006.173046875,Broker,795,100803.29000000002,100803.29000000002,BuySell,795,,,Trades,795,,
796,spx-2013-2018,796,2016-04-08 23:59:59.999989,2045.54,2060.63,2041.69,2047.6,3359530000.0,0.0,MeanReversionStrategy,796,736062.9999999999,SimpleMovingAverage,796,2006.64609375,Broker,796,100803.29000000002,100803.29000000002,BuySell,796,,,Trades,796,,
797,spx-2013-2018,797,2016-04-11 23:59:59.999989,2050.23,2062.93,2041.88,2041.99,3567840000.0,0.0,MeanReversionStrategy,797,736065.9999999999,SimpleMovingAverage,797,2007.131015625,Broker,797,98753.06000000003,100795.05000000003,BuySell,797,2050.23,,Trades,797,,
798,spx-2013-2018,798,2016-04-12 23:59:59.999989,2043.72,2065.05,2039.74,2061.72,4239740000.0,0.0,MeanReversionStrategy,798,736066.9999999999,SimpleMovingAverage,798,2007.64578125,Broker,798,98753.06000000003,100814.78000000003,BuySell,798,,,Trades,798,,
799,spx-2013-2018,799,2016-04-13 23:59:59.999989,2065.92,2083.18,2065.92,2082.42,4191830000.0,0.0,MeanReversionStrategy,799,736067.9999999999,SimpleMovingAverage,799,2008.184765625,Broker,799,98753.06000000003,100835.48000000003,BuySell,799,,,Trades,799,,
800,spx-2013-2018,800,2016-04-14 23:59:59.999989,2082.89,2087.84,2078.13,2082.78,3765870000.0,0.0,MeanReversionStrategy,800,736068.9999999999,SimpleMovingAverage,800,2008.71515625,Broker,800,98753.06000000003,100835.84000000003,BuySell,800,,,Trades,800,,
801,spx-2013-2018,801,2016-04-15 23:59:59.999989,2083.1,2083.22,2076.31,2080.73,3701450000.0,0.0,MeanReversionStrategy,801,736069.9999999999,SimpleMovingAverage,801,2009.209453125,Broker,801,98753.06000000003,100833.79000000002,BuySell,801,,,Trades,801,,
802,spx-2013-2018,802,2016-04-18 23:59:59.999989,2078.83,2094.66,2073.65,2094.34,3316880000.0,0.0,MeanReversionStrategy,802,736072.9999999999,SimpleMovingAverage,802,2009.91765625,Broker,802,98753.06000000003,100847.40000000002,BuySell,802,,,Trades,802,,
803,spx-2013-2018,803,2016-04-19 23:59:59.999989,2096.05,2104.05,2091.68,2100.8,3896830000.0,0.0,MeanReversionStrategy,803,736073.9999999999,SimpleMovingAverage,803,2010.75015625,Broker,803,98753.06000000003,100853.86000000003,BuySell,803,,,Trades,803,,
804,spx-2013-2018,804,2016-04-20 23:59:59.999989,2101.52,2111.05,2096.32,2102.4,4184880000.0,0.0,MeanReversionStrategy,804,736074.9999999999,SimpleMovingAverage,804,2011.36375,Broker,804,98753.06000000003,100855.46000000002,BuySell,804,,,Trades,804,,
805,spx-2013-2018,805,2016-04-21 23:59:59.999989,2102.09,2103.78,2088.52,2091.48,4175290000.0,0.0,MeanReversionStrategy,805,736075.9999999999,SimpleMovingAverage,805,2011.819765625,Broker,805,98753.06000000003,100844.54000000002,BuySell,805,,,Trades,805,,
806,spx-2013-2018,806,2016-04-22 23:59:59.999989,2091.49,2094.32,2081.2,2091.58,3790580000.0,0.0,MeanReversionStrategy,806,736076.9999999999,SimpleMovingAverage,806,2012.272265625,Broker,806,98753.06000000003,100844.64000000003,BuySell,806,,,Trades,806,,
807,spx-2013-2018,807,2016-04-25 23:59:59.999989,2089.37,2089.37,2077.52,2087.79,3319740000.0,0.0,MeanReversionStrategy,807,736079.9999999999,SimpleMovingAverage,807,2012.717734375,Broker,807,100842.43000000002,100842.43000000002,BuySell,807,,2089.37,Trades,807,39.13999999999987,
808,spx-2013-2018,808,2016-04-26 23:59:59.999989,2089.84,2096.87,2085.8,2091.7,3557190000.0,0.0,MeanReversionStrategy,808,736080.9999999999,SimpleMovingAverage,808,2013.286171875,Broker,808,100842.43000000002,100842.43000000002,BuySell,808,,,Trades,808,,
809,spx-2013-2018,809,2016-04-27 23:59:59.999989,2092.33,2099.89,2082.31,2095.15,4100110000.0,0.0,MeanReversionStrategy,809,736081.9999999999,SimpleMovingAverage,809,2013.619296875,Broker,809,100842.43000000002,100842.43000000002,BuySell,809,,,Trades,809,,
810,spx-2013-2018,810,2016-04-28 23:59:59.999989,2090.93,2099.3,2071.62,2075.81,4309840000.0,0.0,MeanReversionStrategy,810,736082.9999999999,SimpleMovingAverage,810,2013.624453125,Broker,810,100842.43000000002,100842.43000000002,BuySell,810,,,Trades,810,,
811,spx-2013-2018,811,2016-04-29 23:59:59.999989,2071.82,2073.85,2052.28,2065.3,4704720000.0,0.0,MeanReversionStrategy,811,736083.9999999999,SimpleMovingAverage,811,2013.578515625,Broker,811,100842.43000000002,100842.43000000002,BuySell,811,,,Trades,811,,
812,spx-2013-2018,812,2016-05-02 23:59:59.999989,2067.17,2083.42,2066.11,2081.43,3841110000.0,0.0,MeanReversionStrategy,812,736086.9999999999,SimpleMovingAverage,812,2013.699921875,Broker,812,98775.26000000002,100856.69000000002,BuySell,812,2067.17,,Trades,812,,
813,spx-2013-2018,813,2016-05-03 23:59:59.999989,2077.18,2077.18,2054.89,2063.37,4173390000.0,0.0,MeanReversionStrategy,813,736087.9999999999,SimpleMovingAverage,813,2013.489140625,Broker,813,98775.26000000002,100838.63000000002,BuySell,813,,,Trades,813,,
814,spx-2013-2018,814,2016-05-04 23:59:59.999989,2060.3,2060.3,2045.55,2051.12,4058560000.0,0.0,MeanReversionStrategy,814,736088.9999999999,SimpleMovingAverage,814,2013.19,Broker,814,98775.26000000002,100826.38000000002,BuySell,814,,,Trades,814,,
815,spx-2013-2018,815,2016-05-05 23:59:59.999989,2052.95,2060.23,2045.77,2050.63,4008530000.0,0.0,MeanReversionStrategy,815,736089.9999999999,SimpleMovingAverage,815,2012.965546875,Broker,815,98775.26000000002,100825.89000000003,BuySell,815,,,Trades,815,,
816,spx-2013-2018,816,2016-05-06 23:59:59.999989,2047.77,2057.72,2039.45,2057.14,3796350000.0,0.0,MeanReversionStrategy,816,736090.9999999999,SimpleMovingAverage,816,2012.5990625,Broker,816,98775.26000000002,100832.40000000002,BuySell,816,,,Trades,816,,
817,spx-2013-2018,817,2016-05-09 23:59:59.999989,2057.55,2064.15,2054.31,2058.69,3788620000.0,0.0,MeanReversionStrategy,817,736093.9999999999,SimpleMovingAverage,817,2012.19984375,Broker,817,98775.26000000002,100833.95000000003,BuySell,817,,,Trades,817,,
818,spx-2013-2018,818,2016-05-10 23:59:59.999989,2062.63,2084.87,2062.63,2084.39,3600200000.0,0.0,MeanReversionStrategy,818,736094.9999999999,SimpleMovingAverage,818,2012.05984375,Broker,818,98775.26000000002,100859.65000000002,BuySell,818,,,Trades,818,,
819,spx-2013-2018,819,2016-05-11 23:59:59.999989,2083.29,2083.29,2064.46,2064.46,3821980000.0,0.0,MeanReversionStrategy,819,736095.9999999999,SimpleMovingAverage,819,2011.782734375,Broker,819,98775.26000000002,100839.72000000003,BuySell,819,,,Trades,819,,
820,spx-2013-2018,820,2016-05-12 23:59:59.999989,2067.17,2073.99,2053.13,2064.11,3782390000.0,0.0,MeanReversionStrategy,820,736096.9999999999,SimpleMovingAverage,820,2011.50859375,Broker,820,98775.26000000002,100839.37000000002,BuySell,820,,,Trades,820,,
821,spx-2013-2018,821,2016-05-13 23:59:59.999989,2062.5,2066.79,2043.13,2046.61,3579880000.0,0.0,MeanReversionStrategy,821,736097.9999999999,SimpleMovingAverage,821,2011.258828125,Broker,821,98775.26000000002,100821.87000000002,BuySell,821,,,Trades,821,,
822,spx-2013-2018,822,2016-05-16 23:59:59.999989,2046.53,2071.88,2046.53,2066.66,3501360000.0,0.0,MeanReversionStrategy,822,736100.9999999999,SimpleMovingAverage,822,2011.141171875,Broker,822,100821.79000000002,100821.79000000002,BuySell,822,,2046.53,Trades,822,,-20.6400000000001
823,spx-2013-2018,823,2016-05-17 23:59:59.999989,2065.04,2065.69,2040.82,2047.21,4108960000.0,0.0,MeanReversionStrategy,823,736101.9999999999,SimpleMovingAverage,823,2010.9240625,Broker,823,100821.79000000002,100821.79000000002,BuySell,823,,,Trades,823,,
824,spx-2013-2018,824,2016-05-18 23:59:59.999989,2044.38,2060.61,2034.49,2047.63,4101320000.0,0.0,MeanReversionStrategy,824,736102.9999999999,SimpleMovingAverage,824,2010.93703125,Broker,824,98777.41000000002,100825.04000000002,BuySell,824,2044.38,,Trades,824,,
825,spx-2013-2018,825,2016-05-19 23:59:59.999989,2044.21,2044.21,2025.91,2040.04,3846770000.0,0.0,MeanReversionStrategy,825,736103.9999999999,SimpleMovingAverage,825,2011.06984375,Broker,825,98777.41000000002,100817.45000000001,BuySell,825,,,Trades,825,,
826,spx-2013-2018,826,2016-05-20 23:59:59.999989,2041.88,2058.35,2041.88,2052.32,3507650000.0,0.0,MeanReversionStrategy,826,736104.9999999999,SimpleMovingAverage,826,2011.063046875,Broker,826,98777.41000000002,100829.73000000003,BuySell,826,,,Trades,826,,
827,spx-2013-2018,827,2016-05-23 23:59:59.999989,2052.23,2055.58,2047.26,2048.04,3055480000.0,0.0,MeanReversionStrategy,827,736107.9999999999,SimpleMovingAverage,827,2011.044296875,Broker,827,98777.41000000002,100825.45000000001,BuySell,827,,,Trades,827,,
828,spx-2013-2018,828,2016-05-24 23:59:59.999989,2052.65,2079.67,2052.65,2076.06,3627340000.0,0.0,MeanReversionStrategy,828,736108.9999999999,SimpleMovingAverage,828,2010.985546875,Broker,828,98777.41000000002,100853.47000000002,BuySell,828,,,Trades,828,,
829,spx-2013-2018,829,2016-05-25 23:59:59.999989,2078.93,2094.73,2078.93,2090.54,3859160000.0,0.0,MeanReversionStrategy,829,736109.9999999999,SimpleMovingAverage,829,2011.058203125,Broker,829,98777.41000000002,100867.95000000001,BuySell,829,,,Trades,829,,
830,spx-2013-2018,830,2016-05-26 23:59:59.999989,2091.44,2094.3,2087.08,2090.1,3230990000.0,0.0,MeanReversionStrategy,830,736110.9999999999,SimpleMovingAverage,830,2011.06546875,Broker,830,98777.41000000002,100867.51000000002,BuySell,830,,,Trades,830,,
831,spx-2013-2018,831,2016-05-27 23:59:59.999989,2090.06,2099.06,2090.06,2099.06,3079150000.0,0.0,MeanReversionStrategy,831,736111.9999999999,SimpleMovingAverage,831,2011.162890625,Broker,831,98777.41000000002,100876.47000000002,BuySell,831,,,Trades,831,,
832,spx-2013-2018,832,2016-05-31 23:59:59.999989,2100.13,2103.48,2088.66,2096.95,4514410000.0,0.0,MeanReversionStrategy,832,736115.9999999999,SimpleMovingAverage,832,2011.22390625,Broker,832,98777.41000000002,100874.36000000002,BuySell,832,,,Trades,832,,
833,spx-2013-2018,833,2016-06-01 23:59:59.999989,2093.94,2100.97,2085.1,2099.33,3525170000.0,0.0,MeanReversionStrategy,833,736116.9999999999,SimpleMovingAverage,833,2011.305625,Broker,833,98777.41000000002,100876.74000000002,BuySell,833,,,Trades,833,,
834,spx-2013-2018,834,2016-06-02 23:59:59.999989,2097.71,2105.26,2088.59,2105.26,3632720000.0,0.0,MeanReversionStrategy,834,736117.9999999999,SimpleMovingAverage,834,2011.423984375,Broker,834,100875.12000000002,100875.12000000002,BuySell,834,,2097.71,Trades,834,53.32999999999993,
835,spx-2013-2018,835,2016-06-03 23:59:59.999989,2104.07,2104.07,2085.36,2099.13,3627780000.0,0.0,MeanReversionStrategy,835,736118.9999999999,SimpleMovingAverage,835,2011.570234375,Broker,835,100875.12000000002,100875.12000000002,BuySell,835,,,Trades,835,,
836,spx-2013-2018,836,2016-06-06 23:59:59.999989,2100.83,2113.36,2100.83,2109.41,3442020000.0,0.0,MeanReversionStrategy,836,736121.9999999999,SimpleMovingAverage,836,2011.623203125,Broker,836,100875.12000000002,100875.12000000002,BuySell,836,,,Trades,836,,
837,spx-2013-2018,837,2016-06-07 23:59:59.999989,2110.18,2119.22,2110.18,2112.13,3534730000.0,0.0,MeanReversionStrategy,837,736122.9999999999,SimpleMovingAverage,837,2011.878046875,Broker,837,100875.12000000002,100875.12000000002,BuySell,837,,,Trades,837,,
838,spx-2013-2018,838,2016-06-08 23:59:59.999989,2112.71,2120.55,2112.71,2119.12,3562060000.0,0.0,MeanReversionStrategy,838,736123.9999999999,SimpleMovingAverage,838,2012.421015625,Broker,838,100875.12000000002,100875.12000000002,BuySell,838,,,Trades,838,,
839,spx-2013-2018,839,2016-06-09 23:59:59.999989,2115.65,2117.64,2107.73,2115.48,3290320000.0,0.0,MeanReversionStrategy,839,736124.9999999999,SimpleMovingAverage,839,2012.606875,Broker,839,100875.12000000002,100875.12000000002,BuySell,839,,,Trades,839,,
840,spx-2013-2018,840,2016-06-10 23:59:59.999989,2109.57,2109.57,2089.96,2096.07,3515010000.0,0.0,MeanReversionStrategy,840,736125.9999999999,SimpleMovingAverage,840,2012.7553125,Broker,840,100875.12000000002,100875.12000000002,BuySell,840,,,Trades,840,,
