Id,spx-2013-2018,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
119,spx-2013-2018,119,2013-07-31 23:59:59.999989,1687.76,1698.43,1684.94,1685.73,3847390000.0,0.0,BackTradingStrategy,119,735080.9999999999,Broker,119,101502.77999999998,99817.04999999999,BuySell,119,,,Trades,119,,
120,spx-2013-2018,120,2013-08-01 23:59:59.999989,1689.42,1707.85,1689.42,1706.87,3775170000.0,0.0,BackTradingStrategy,120,735081.9999999999,Broker,120,101502.77999999998,99795.90999999999,BuySell,120,,,Trades,120,,
121,spx-2013-2018,121,2013-08-02 23:59:59.999989,1706.1,1709.67,1700.68,1709.67,3136630000.0,0.0,BackTradingStrategy,121,735082.9999999999,Broker,121,101502.77999999998,99793.10999999999,BuySell,121,,,Trades,121,,
122,spx-2013-2018,122,2013-08-05 23:59:59.999989,1708.01,1709.24,1703.55,1707.14,2529300000.0,0.0,BackTradingStrategy,122,735085.9999999999,Broker,122,101502.77999999998,99795.63999999998,BuySell,122,,,Trades,122,,
123,spx-2013-2018,123,2013-08-06 23:59:59.999989,1705.79,1705.79,1693.29,1697.37,3141210000.0,0.0,BackTradingStrategy,123,735086.9999999999,Broker,123,101502.77999999998,99805.40999999999,BuySell,123,,,Trades,123,,
124,spx-2013-2018,124,2013-08-07 23:59:59.999989,1695.3,1695.3,1684.91,1690.91,3010230000.0,0.0,BackTradingStrategy,124,735087.9999999999,Broker,124,101502.77999999998,99811.86999999998,BuySell,124,,,Trades,124,,
125,spx-2013-2018,125,2013-08-08 23:59:59.999989,1693.35,1700.18,1688.38,1697.48,3271660000.0,0.0,BackTradingStrategy,125,735088.9999999999,Broker,125,101502.77999999998,99805.29999999999,BuySell,125,,,Trades,125,,
126,spx-2013-2018,126,2013-08-09 23:59:59.999989,1696.1,1699.42,1686.02,1691.42,2957670000.0,0.0,BackTradingStrategy,126,735089.9999999999,Broker,126,101502.77999999998,99811.35999999999,BuySell,126,,,Trades,126,,
127,spx-2013-2018,127,2013-08-12 23:59:59.999989,1688.37,1691.49,1683.35,1689.47,2789160000.0,0.0,BackTradingStrategy,127,735092.9999999999,Broker,127,99814.40999999999,99814.40999999999,BuySell,127,1688.37,,Trades,127,,-8.779999999999973
128,spx-2013-2018,128,2013-08-13 23:59:59.999989,1690.65,1696.81,1682.62,1694.16,3035560000.0,0.0,BackTradingStrategy,128,735093.9999999999,Broker,128,98123.76,99817.92,BuySell,128,1690.65,,Trades,128,,
129,spx-2013-2018,129,2013-08-14 23:59:59.999989,1693.88,1695.52,1684.83,1685.39,2871430000.0,0.0,BackTradingStrategy,129,735094.9999999999,Broker,129,98123.76,99809.15,BuySell,129,,,Trades,129,,
130,spx-2013-2018,130,2013-08-15 23:59:59.999989,1679.61,1679.61,1658.59,1661.32,3426690000.0,0.0,BackTradingStrategy,130,735095.9999999999,Broker,130,98123.76,99785.08,BuySell,130,,,Trades,130,,
131,spx-2013-2018,131,2013-08-16 23:59:59.999989,1661.22,1663.6,1652.61,1655.83,3211450000.0,0.0,BackTradingStrategy,131,735096.9999999999,Broker,131,98123.76,99779.59,BuySell,131,,,Trades,131,,
132,spx-2013-2018,132,2013-08-19 23:59:59.999989,1655.25,1659.18,1645.84,1646.06,2904530000.0,0.0,BackTradingStrategy,132,735099.9999999999,Broker,132,98123.76,99769.81999999999,BuySell,132,,,Trades,132,,
133,spx-2013-2018,133,2013-08-20 23:59:59.999989,1646.81,1658.92,1646.08,1652.35,2994090000.0,0.0,BackTradingStrategy,133,735100.9999999999,Broker,133,98123.76,99776.11,BuySell,133,,,Trades,133,,
134,spx-2013-2018,134,2013-08-21 23:59:59.999989,1650.66,1656.99,1639.43,1642.8,2932180000.0,0.0,BackTradingStrategy,134,735101.9999999999,Broker,134,98123.76,99766.56,BuySell,134,,,Trades,134,,
135,spx-2013-2018,135,2013-08-22 23:59:59.999989,1645.03,1659.55,1645.03,1656.96,2537460000.0,0.0,BackTradingStrategy,135,735102.9999999999,Broker,135,98123.76,99780.72,BuySell,135,,,Trades,135,,
136,spx-2013-2018,136,2013-08-23 23:59:59.999989,1659.92,1664.85,1654.81,1663.5,2582670000.0,0.0,BackTradingStrategy,136,735103.9999999999,Broker,136,98123.76,99787.26,BuySell,136,,,Trades,136,,
137,spx-2013-2018,137,2013-08-26 23:59:59.999989,1664.29,1669.51,1656.02,1656.78,2430670000.0,0.0,BackTradingStrategy,137,735106.9999999999,Broker,137,98123.76,99780.54,BuySell,137,,,Trades,137,,
138,spx-2013-2018,138,2013-08-27 23:59:59.999989,1652.54,1652.54,1629.05,1630.48,3219190000.0,0.0,BackTradingStrategy,138,735107.9999999999,Broker,138,98123.76,99754.23999999999,BuySell,138,,,Trades,138,,
139,spx-2013-2018,139,2013-08-28 23:59:59.999989,1630.25,1641.18,1627.47,1634.96,2784010000.0,0.0,BackTradingStrategy,139,735108.9999999999,Broker,139,98123.76,99758.72,BuySell,139,,,Trades,139,,
140,spx-2013-2018,140,2013-08-29 23:59:59.999989,1633.5,1646.41,1630.88,1638.17,2527550000.0,0.0,BackTradingStrategy,140,735109.9999999999,Broker,140,98123.76,99761.93,BuySell,140,,,Trades,140,,
141,spx-2013-2018,141,2013-08-30 23:59:59.999989,1638.89,1640.08,1628.05,1632.97,2734300000.0,0.0,BackTradingStrategy,141,735110.9999999999,Broker,141,98123.76,99756.73,BuySell,141,,,Trades,141,,
142,spx-2013-2018,142,2013-09-03 23:59:59.999989,1635.95,1651.35,1633.41,1639.77,3731610000.0,0.0,BackTradingStrategy,142,735114.9999999999,Broker,142,98123.76,99763.53,BuySell,142,,,Trades,142,,
143,spx-2013-2018,143,2013-09-04 23:59:59.999989,1640.72,1655.72,1637.41,1653.08,3312150000.0,0.0,BackTradingStrategy,143,735115.9999999999,Broker,143,98123.76,99776.84,BuySell,143,,,Trades,143,,
144,spx-2013-2018,144,2013-09-05 23:59:59.999989,1653.28,1659.17,1653.07,1655.08,2957110000.0,0.0,BackTradingStrategy,144,735116.9999999999,Broker,144,98123.76,99778.84,BuySell,144,,,Trades,144,,
145,spx-2013-2018,145,2013-09-06 23:59:59.999989,1657.44,1664.83,1640.62,1655.17,3123880000.0,0.0,BackTradingStrategy,145,735117.9999999999,Broker,145,98123.76,99778.93,BuySell,145,,,Trades,145,,
146,spx-2013-2018,146,2013-09-09 23:59:59.999989,1656.85,1672.4,1656.85,1671.71,3102780000.0,0.0,BackTradingStrategy,146,735120.9999999999,Broker,146,98123.76,99795.47,BuySell,146,,,Trades,146,,
147,spx-2013-2018,147,2013-09-10 23:59:59.999989,1675.11,1684.09,1675.11,1683.99,3691800000.0,0.0,BackTradingStrategy,147,735121.9999999999,Broker,147,98123.76,99807.75,BuySell,147,,,Trades,147,,
148,spx-2013-2018,148,2013-09-11 23:59:59.999989,1681.04,1689.13,1678.7,1689.13,3135460000.0,0.0,BackTradingStrategy,148,735122.9999999999,Broker,148,99804.79999999999,99804.79999999999,BuySell,148,,1681.04,Trades,148,,-9.610000000000127
149,spx-2013-2018,149,2013-09-12 23:59:59.999989,1689.21,1689.97,1681.96,1683.42,3106290000.0,0.0,BackTradingStrategy,149,735123.9999999999,Broker,149,98115.58999999998,99799.00999999998,BuySell,149,1689.21,,Trades,149,,
150,spx-2013-2018,150,2013-09-13 23:59:59.999989,1685.04,1688.73,1682.22,1687.99,2736500000.0,0.0,BackTradingStrategy,150,735124.9999999999,Broker,150,98115.58999999998,99803.57999999999,BuySell,150,,,Trades,150,,
151,spx-2013-2018,151,2013-09-16 23:59:59.999989,1691.7,1704.95,1691.7,1697.6,3079800000.0,0.0,BackTradingStrategy,151,735127.9999999999,Broker,151,98115.58999999998,99813.18999999999,BuySell,151,,,Trades,151,,
152,spx-2013-2018,152,2013-09-17 23:59:59.999989,1697.73,1705.52,1697.73,1704.76,2774240000.0,0.0,BackTradingStrategy,152,735128.9999999999,Broker,152,98115.58999999998,99820.34999999998,BuySell,152,,,Trades,152,,
153,spx-2013-2018,153,2013-09-18 23:59:59.999989,1705.74,1729.44,1700.35,1725.52,3989760000.0,0.0,BackTradingStrategy,153,735129.9999999999,Broker,153,98115.58999999998,99841.10999999999,BuySell,153,,,Trades,153,,
154,spx-2013-2018,154,2013-09-19 23:59:59.999989,1727.34,1729.86,1720.2,1722.34,3740130000.0,0.0,BackTradingStrategy,154,735130.9999999999,Broker,154,98115.58999999998,99837.92999999998,BuySell,154,,,Trades,154,,
155,spx-2013-2018,155,2013-09-20 23:59:59.999989,1722.44,1725.23,1708.89,1709.91,5074030000.0,0.0,BackTradingStrategy,155,735131.9999999999,Broker,155,98115.58999999998,99825.49999999999,BuySell,155,,,Trades,155,,
156,spx-2013-2018,156,2013-09-23 23:59:59.999989,1711.44,1711.44,1697.1,1701.84,3126950000.0,0.0,BackTradingStrategy,156,735134.9999999999,Broker,156,98115.58999999998,99817.42999999998,BuySell,156,,,Trades,156,,
157,spx-2013-2018,157,2013-09-24 23:59:59.999989,1702.6,1707.63,1694.9,1697.42,3268930000.0,0.0,BackTradingStrategy,157,735135.9999999999,Broker,157,98115.58999999998,99813.00999999998,BuySell,157,,,Trades,157,,
158,spx-2013-2018,158,2013-09-25 23:59:59.999989,1698.02,1701.71,1691.88,1692.77,3148730000.0,0.0,BackTradingStrategy,158,735136.9999999999,Broker,158,98115.58999999998,99808.35999999999,BuySell,158,,,Trades,158,,
159,spx-2013-2018,159,2013-09-26 23:59:59.999989,1694.05,1703.85,1693.11,1698.67,2813930000.0,0.0,BackTradingStrategy,159,735137.9999999999,Broker,159,98115.58999999998,99814.25999999998,BuySell,159,,,Trades,159,,
160,spx-2013-2018,160,2013-09-27 23:59:59.999989,1695.52,1695.52,1687.11,1691.75,2951700000.0,0.0,BackTradingStrategy,160,735138.9999999999,Broker,160,98115.58999999998,99807.33999999998,BuySell,160,,,Trades,160,,
161,spx-2013-2018,161,2013-09-30 23:59:59.999989,1687.26,1687.26,1674.99,1681.55,3308630000.0,0.0,BackTradingStrategy,161,735141.9999999999,Broker,161,98115.58999999998,99797.13999999998,BuySell,161,,,Trades,161,,
162,spx-2013-2018,162,2013-10-01 23:59:59.999989,1682.41,1696.55,1682.07,1695.0,3238690000.0,0.0,BackTradingStrategy,162,735142.9999999999,Broker,162,98115.58999999998,99810.58999999998,BuySell,162,,,Trades,162,,
163,spx-2013-2018,163,2013-10-02 23:59:59.999989,1691.9,1693.87,1680.34,1693.87,3148600000.0,0.0,BackTradingStrategy,163,735143.9999999999,Broker,163,98115.58999999998,99809.45999999998,BuySell,163,,,Trades,163,,
164,spx-2013-2018,164,2013-10-03 23:59:59.999989,1692.35,1692.35,1670.36,1678.66,3279650000.0,0.0,BackTradingStrategy,164,735144.9999999999,Broker,164,98115.58999999998,99794.24999999999,BuySell,164,,,Trades,164,,
165,spx-2013-2018,165,2013-10-04 23:59:59.999989,1678.79,1691.94,1677.33,1690.5,2880270000.0,0.0,BackTradingStrategy,165,735145.9999999999,Broker,165,98115.58999999998,99806.08999999998,BuySell,165,,,Trades,165,,
166,spx-2013-2018,166,2013-10-07 23:59:59.999989,1687.15,1687.15,1674.7,1676.12,2678490000.0,0.0,BackTradingStrategy,166,735148.9999999999,Broker,166,98115.58999999998,99791.70999999998,BuySell,166,,,Trades,166,,
167,spx-2013-2018,167,2013-10-08 23:59:59.999989,1676.22,1676.79,1655.03,1655.45,3569230000.0,0.0,BackTradingStrategy,167,735149.9999999999,Broker,167,98115.58999999998,99771.03999999998,BuySell,167,,,Trades,167,,
168,spx-2013-2018,168,2013-10-09 23:59:59.999989,1656.99,1662.47,1646.47,1656.4,3577840000.0,0.0,BackTradingStrategy,168,735150.9999999999,Broker,168,98115.58999999998,99771.98999999998,BuySell,168,,,Trades,168,,
169,spx-2013-2018,169,2013-10-10 23:59:59.999989,1660.88,1692.56,1660.88,1692.56,3362300000.0,0.0,BackTradingStrategy,169,735151.9999999999,Broker,169,99776.46999999999,99776.46999999999,BuySell,169,,1660.88,Trades,169,,-28.329999999999927
170,spx-2013-2018,170,2013-10-11 23:59:59.999989,1691.09,1703.44,1688.52,1703.2,2944670000.0,0.0,BackTradingStrategy,170,735152.9999999999,Broker,170,98085.37999999999,99788.57999999999,BuySell,170,1691.09,,Trades,170,,
171,spx-2013-2018,171,2013-10-14 23:59:59.999989,1699.86,1711.03,1692.13,1710.14,2580580000.0,0.0,BackTradingStrategy,171,735155.9999999999,Broker,171,98085.37999999999,99795.51999999999,BuySell,171,,,Trades,171,,
172,spx-2013-2018,172,2013-10-15 23:59:59.999989,1709.17,1711.57,1695.93,1698.06,3327740000.0,0.0,BackTradingStrategy,172,735156.9999999999,Broker,172,98085.37999999999,99783.43999999999,BuySell,172,,,Trades,172,,
173,spx-2013-2018,173,2013-10-16 23:59:59.999989,1700.49,1721.76,1700.49,1721.54,3486180000.0,0.0,BackTradingStrategy,173,735157.9999999999,Broker,173,98085.37999999999,99806.91999999998,BuySell,173,,,Trades,173,,
174,spx-2013-2018,174,2013-10-17 23:59:59.999989,1720.17,1733.45,1714.12,1733.15,3453590000.0,0.0,BackTradingStrategy,174,735158.9999999999,Broker,174,98085.37999999999,99818.52999999998,BuySell,174,,,Trades,174,,
175,spx-2013-2018,175,2013-10-18 23:59:59.999989,1736.72,1745.31,1735.74,1744.5,3664890000.0,0.0,BackTradingStrategy,175,735159.9999999999,Broker,175,98085.37999999999,99829.87999999999,BuySell,175,,,Trades,175,,
176,spx-2013-2018,176,2013-10-21 23:59:59.999989,1745.2,1747.79,1740.67,1744.66,3052710000.0,0.0,BackTradingStrategy,176,735162.9999999999,Broker,176,98085.37999999999,99830.04,BuySell,176,,,Trades,176,,
177,spx-2013-2018,177,2013-10-22 23:59:59.999989,1746.48,1759.33,1746.48,1754.67,3850840000.0,0.0,BackTradingStrategy,177,735163.9999999999,Broker,177,98085.37999999999,99840.04999999999,BuySell,177,,,Trades,177,,
178,spx-2013-2018,178,2013-10-23 23:59:59.999989,1752.27,1752.27,1740.5,1746.38,3713380000.0,0.0,BackTradingStrategy,178,735164.9999999999,Broker,178,98085.37999999999,99831.76,BuySell,178,,,Trades,178,,
179,spx-2013-2018,179,2013-10-24 23:59:59.999989,1747.48,1753.94,1745.5,1752.07,3671700000.0,0.0,BackTradingStrategy,179,735165.9999999999,Broker,179,98085.37999999999,99837.45,BuySell,179,,,Trades,179,,
180,spx-2013-2018,180,2013-10-25 23:59:59.999989,1756.01,1759.82,1752.45,1759.77,3175720000.0,0.0,BackTradingStrategy,180,735166.9999999999,Broker,180,98085.37999999999,99845.15,BuySell,180,,,Trades,180,,
181,spx-2013-2018,181,2013-10-28 23:59:59.999989,1759.42,1764.99,1757.67,1762.11,3282300000.0,0.0,BackTradingStrategy,181,735169.9999999999,Broker,181,98085.37999999999,99847.48999999999,BuySell,181,,,Trades,181,,
182,spx-2013-2018,182,2013-10-29 23:59:59.999989,1762.93,1772.09,1762.93,1771.95,3358460000.0,0.0,BackTradingStrategy,182,735170.9999999999,Broker,182,98085.37999999999,99857.32999999999,BuySell,182,,,Trades,182,,
183,spx-2013-2018,183,2013-10-30 23:59:59.999989,1772.27,1775.22,1757.24,1763.31,3523040000.0,0.0,BackTradingStrategy,183,735171.9999999999,Broker,183,98085.37999999999,99848.68999999999,BuySell,183,,,Trades,183,,
184,spx-2013-2018,184,2013-10-31 23:59:59.999989,1763.24,1768.53,1755.72,1756.54,3826530000.0,0.0,BackTradingStrategy,184,735172.9999999999,Broker,184,98085.37999999999,99841.91999999998,BuySell,184,,,Trades,184,,
185,spx-2013-2018,185,2013-11-01 23:59:59.999989,1758.7,1765.67,1752.7,1761.64,3686290000.0,0.0,BackTradingStrategy,185,735173.9999999999,Broker,185,98085.37999999999,99847.01999999999,BuySell,185,,,Trades,185,,
186,spx-2013-2018,186,2013-11-04 23:59:59.999989,1763.4,1768.78,1761.56,1767.93,3194870000.0,0.0,BackTradingStrategy,186,735176.9999999999,Broker,186,98085.37999999999,99853.30999999998,BuySell,186,,,Trades,186,,
187,spx-2013-2018,187,2013-11-05 23:59:59.999989,1765.67,1767.03,1755.76,1762.97,3516680000.0,0.0,BackTradingStrategy,187,735177.9999999999,Broker,187,98085.37999999999,99848.34999999999,BuySell,187,,,Trades,187,,
188,spx-2013-2018,188,2013-11-06 23:59:59.999989,1765.0,1773.74,1764.4,1770.49,3322100000.0,0.0,BackTradingStrategy,188,735178.9999999999,Broker,188,98085.37999999999,99855.87,BuySell,188,,,Trades,188,,
189,spx-2013-2018,189,2013-11-07 23:59:59.999989,1770.74,1774.54,1746.2,1747.15,4143200000.0,0.0,BackTradingStrategy,189,735179.9999999999,Broker,189,98085.37999999999,99832.52999999998,BuySell,189,,,Trades,189,,
190,spx-2013-2018,190,2013-11-08 23:59:59.999989,1748.37,1770.78,1747.63,1770.61,3837170000.0,0.0,BackTradingStrategy,190,735180.9999999999,Broker,190,99833.74999999999,99833.74999999999,BuySell,190,,1748.37,Trades,190,57.27999999999997,
191,spx-2013-2018,191,2013-11-11 23:59:59.999989,1769.96,1773.44,1767.85,1771.89,2534060000.0,0.0,BackTradingStrategy,191,735183.9999999999,Broker,191,98063.78999999998,99835.67999999998,BuySell,191,1769.96,,Trades,191,,
192,spx-2013-2018,192,2013-11-12 23:59:59.999989,1769.51,1771.78,1762.29,1767.69,3221030000.0,0.0,BackTradingStrategy,192,735184.9999999999,Broker,192,98063.78999999998,99831.47999999998,BuySell,192,,,Trades,192,,
193,spx-2013-2018,193,2013-11-13 23:59:59.999989,1764.37,1782.0,1760.64,1782.0,3327480000.0,0.0,BackTradingStrategy,193,735185.9999999999,Broker,193,98063.78999999998,99845.78999999998,BuySell,193,,,Trades,193,,
194,spx-2013-2018,194,2013-11-14 23:59:59.999989,1782.75,1791.53,1780.22,1790.62,3139060000.0,0.0,BackTradingStrategy,194,735186.9999999999,Broker,194,98063.78999999998,99854.40999999997,BuySell,194,,,Trades,194,,
195,spx-2013-2018,195,2013-11-15 23:59:59.999989,1790.66,1798.22,1790.66,1798.18,3254820000.0,0.0,BackTradingStrategy,195,735187.9999999999,Broker,195,98063.78999999998,99861.96999999997,BuySell,195,,,Trades,195,,
196,spx-2013-2018,196,2013-11-18 23:59:59.999989,1798.82,1802.33,1788.0,1791.53,3168520000.0,0.0,BackTradingStrategy,196,735190.9999999999,Broker,196,98063.78999999998,99855.31999999998,BuySell,196,,,Trades,196,,
197,spx-2013-2018,197,2013-11-19 23:59:59.999989,1790.79,1795.51,1784.72,1787.87,3224450000.0,0.0,BackTradingStrategy,197,735191.9999999999,Broker,197,98063.78999999998,99851.65999999997,BuySell,197,,,Trades,197,,
198,spx-2013-2018,198,2013-11-20 23:59:59.999989,1789.59,1795.73,1777.23,1781.37,3109140000.0,0.0,BackTradingStrategy,198,735192.9999999999,Broker,198,98063.78999999998,99845.15999999997,BuySell,198,,,Trades,198,,
199,spx-2013-2018,199,2013-11-21 23:59:59.999989,1783.52,1797.16,1783.52,1795.85,3256630000.0,0.0,BackTradingStrategy,199,735193.9999999999,Broker,199,98063.78999999998,99859.63999999998,BuySell,199,,,Trades,199,,
200,spx-2013-2018,200,2013-11-22 23:59:59.999989,1797.21,1804.84,1794.7,1804.76,3055140000.0,0.0,BackTradingStrategy,200,735194.9999999999,Broker,200,98063.78999999998,99868.54999999997,BuySell,200,,,Trades,200,,
201,spx-2013-2018,201,2013-11-25 23:59:59.999989,1806.33,1808.1,1800.58,1802.48,2998540000.0,0.0,BackTradingStrategy,201,735197.9999999999,Broker,201,98063.78999999998,99866.26999999997,BuySell,201,,,Trades,201,,
202,spx-2013-2018,202,2013-11-26 23:59:59.999989,1802.87,1808.42,1800.77,1802.75,3427120000.0,0.0,BackTradingStrategy,202,735198.9999999999,Broker,202,98063.78999999998,99866.53999999998,BuySell,202,,,Trades,202,,
203,spx-2013-2018,203,2013-11-27 23:59:59.999989,1803.48,1808.27,1802.77,1807.23,2613590000.0,0.0,BackTradingStrategy,203,735199.9999999999,Broker,203,98063.78999999998,99871.01999999997,BuySell,203,,,Trades,203,,
204,spx-2013-2018,204,2013-11-29 23:59:59.999989,1808.69,1813.55,1803.98,1805.81,1598300000.0,0.0,BackTradingStrategy,204,735201.9999999999,Broker,204,98063.78999999998,99869.59999999998,BuySell,204,,,Trades,204,,
205,spx-2013-2018,205,2013-12-02 23:59:59.999989,1806.55,1810.02,1798.6,1800.9,3095430000.0,0.0,BackTradingStrategy,205,735204.9999999999,Broker,205,98063.78999999998,99864.68999999997,BuySell,205,,,Trades,205,,
206,spx-2013-2018,206,2013-12-03 23:59:59.999989,1800.1,1800.1,1787.85,1795.15,3475680000.0,0.0,BackTradingStrategy,206,735205.9999999999,Broker,206,98063.78999999998,99858.93999999997,BuySell,206,,,Trades,206,,
207,spx-2013-2018,207,2013-12-04 23:59:59.999989,1793.15,1799.8,1779.09,1792.81,3610540000.0,0.0,BackTradingStrategy,207,735206.9999999999,Broker,207,98063.78999999998,99856.59999999998,BuySell,207,,,Trades,207,,
208,spx-2013-2018,208,2013-12-05 23:59:59.999989,1792.82,1792.82,1783.38,1785.03,3336880000.0,0.0,BackTradingStrategy,208,735207.9999999999,Broker,208,98063.78999999998,99848.81999999998,BuySell,208,,,Trades,208,,
209,spx-2013-2018,209,2013-12-06 23:59:59.999989,1788.36,1806.04,1788.36,1805.09,3150030000.0,0.0,BackTradingStrategy,209,735208.9999999999,Broker,209,98063.78999999998,99868.87999999998,BuySell,209,,,Trades,209,,
210,spx-2013-2018,210,2013-12-09 23:59:59.999989,1806.21,1811.52,1806.21,1808.37,3129500000.0,0.0,BackTradingStrategy,210,735211.9999999999,Broker,210,98063.78999999998,99872.15999999997,BuySell,210,,,Trades,210,,
211,spx-2013-2018,211,2013-12-10 23:59:59.999989,1807.6,1808.52,1801.75,1802.62,3117150000.0,0.0,BackTradingStrategy,211,735212.9999999999,Broker,211,99871.38999999998,99871.38999999998,BuySell,211,,1807.6,Trades,211,37.63999999999987,
212,spx-2013-2018,212,2013-12-11 23:59:59.999989,1802.76,1802.97,1780.09,1782.22,3472240000.0,0.0,BackTradingStrategy,212,735213.9999999999,Broker,212,98068.62999999999,99850.84999999999,BuySell,212,1802.76,,Trades,212,,
213,spx-2013-2018,213,2013-12-12 23:59:59.999989,1781.71,1782.99,1772.28,1775.5,3306640000.0,0.0,BackTradingStrategy,213,735214.9999999999,Broker,213,98068.62999999999,99844.12999999999,BuySell,213,,,Trades,213,,
214,spx-2013-2018,214,2013-12-13 23:59:59.999989,1777.98,1780.92,1772.45,1775.32,3061070000.0,0.0,BackTradingStrategy,214,735215.9999999999,Broker,214,98068.62999999999,99843.95,BuySell,214,,,Trades,214,,
215,spx-2013-2018,215,2013-12-16 23:59:59.999989,1777.48,1792.22,1777.48,1786.54,3209890000.0,0.0,BackTradingStrategy,215,735218.9999999999,Broker,215,98068.62999999999,99855.16999999998,BuySell,215,,,Trades,215,,
216,spx-2013-2018,216,2013-12-17 23:59:59.999989,1786.47,1786.77,1777.05,1781.0,3270030000.0,0.0,BackTradingStrategy,216,735219.9999999999,Broker,216,98068.62999999999,99849.62999999999,BuySell,216,,,Trades,216,,
217,spx-2013-2018,217,2013-12-18 23:59:59.999989,1781.46,1811.08,1767.99,1810.65,4327770000.0,0.0,BackTradingStrategy,217,735220.9999999999,Broker,217,98068.62999999999,99879.27999999998,BuySell,217,,,Trades,217,,
218,spx-2013-2018,218,2013-12-19 23:59:59.999989,1809.0,1810.88,1801.35,1809.6,3497210000.0,0.0,BackTradingStrategy,218,735221.9999999999,Broker,218,98068.62999999999,99878.23,BuySell,218,,,Trades,218,,
